-0.148702,-0.138176,-0.060881,-0.011869,0.112852,0.146009,0.047222,-0.079601,-0.122172,-0.026826,-0.065806,0.006563,0.192881,0.002301,-0.030195,0.156843,-0.014282,-0.306720,-0.212930,-0.184446,-0.268613,-0.184516,-0.005908,-0.217759,-0.076356,0.186291,0.139033,0.075006,-0.135931,-0.126694,0.036539,0.110604,-0.034464,-0.045716,0.355558,0.394408,0.024047,-0.283828,0.044909,0.327008,0.071509,-0.057501,-0.034969,0.117270,-0.005022,-0.004980,-0.135011,-0.112681,-0.188434,-0.165140,0.026208,-0.107278,-0.031406,0.247343,-0.029260,0.178932,0.226699,-0.060619,0.301891,0.085284
-0.123628,0.020846,0.054428,-0.021380,-0.039316,-0.185623,-0.185732,-0.221608,-0.107808,0.005349,-0.102103,-0.088103,0.042169,-0.097626,-0.261813,-0.141957,-0.052102,-0.074201,0.092666,0.071547,-0.030523,-0.170611,-0.214131,-0.310987,-0.031582,0.213827,0.205531,-0.201754,-0.313285,-0.368518,-0.380573,-0.081375,0.017621,-0.100724,-0.092228,0.026263,0.203688,0.076160,0.236243,0.207618,0.027734,0.002328,-0.014796,0.020259,-0.116196,-0.120997,-0.109295,-0.178569,-0.034977,-0.045140,-0.082358,-0.073041,-0.130107,0.188864,0.215638,-0.072350,0.101699,0.266612,0.186189,-0.007095
0.004691,0.098858,0.069539,0.090841,0.218863,0.335474,0.259344,0.151050,-0.047539,-0.175975,0.016428,0.167466,0.006326,-0.014405,0.003509,0.055988,0.153162,0.003306,-0.073650,0.085888,-0.227509,-0.434899,-0.310454,0.249816,0.268111,-0.261996,-0.446533,-0.033681,0.163074,-0.171437,0.016049,0.288878,0.170094,0.514750,0.402709,0.331101,0.434828,0.104443,-0.026249,0.005548,-0.009672,0.014050,-0.250798,-0.035268,-0.059614,0.003660,0.004975,-0.049787,-0.033967,-0.169988,-0.006661,-0.147221,0.119243,-0.112306,0.270059,-0.015939,0.209654,-0.069772,0.332194,0.018309
0.044514,-0.115030,-0.081249,-0.016625,-0.003810,0.037436,0.125956,0.042560,-0.046502,0.118606,-0.004555,-0.038865,-0.037866,-0.144961,0.028988,-0.048531,-0.192812,-0.241058,-0.268790,-0.160795,-0.309085,-0.005291,-0.065248,-0.341312,-0.429635,-0.154165,0.118022,0.000078,0.057250,0.303688,0.096484,-0.081600,0.270692,0.494400,0.400050,0.373339,0.235177,0.136886,-0.211469,0.324067,0.512968,0.389996,0.124865,-0.043513,0.057674,0.249271,0.195304,-0.067457,-0.153099,0.320921,0.264255,0.302137,0.132230,0.130384,0.036499,-0.087734,0.047722,-0.147575,-0.017668,0.004452
-0.073480,0.095428,-0.019817,0.055891,0.161292,-0.063612,-0.175721,-0.248950,-0.110029,-0.128213,-0.159241,-0.132065,0.113279,0.156060,0.056875,0.201113,0.234812,0.235513,0.221848,-0.017601,-0.072892,0.012192,0.146153,0.105466,-0.099819,-0.235341,-0.298408,-0.461429,-0.578809,-0.553561,-0.351908,0.011525,0.189415,-0.026214,-0.146334,0.193803,0.570078,0.521205,0.032891,0.002280,0.370988,0.438958,0.031499,-0.092985,-0.101268,-0.043652,-0.078690,-0.025529,0.000359,0.014254,0.198518,0.280739,0.062100,0.030969,0.034232,-0.149273,-0.094324,-0.097232,0.089770,0.022928
-0.015958,-0.125317,-0.096361,-0.062036,-0.086235,-0.077587,-0.051804,-0.046304,-0.146013,-0.080451,-0.097140,-0.165916,-0.197503,-0.167132,-0.106130,0.159692,0.276673,0.111877,-0.205672,-0.257327,-0.175021,-0.068475,-0.072878,-0.056710,0.141164,0.310644,0.294301,0.229082,0.101690,0.205254,0.373651,0.332689,0.262397,0.217347,0.236605,0.214065,0.227086,0.191892,-0.035209,-0.171685,-0.103013,-0.091811,-0.033418,-0.046734,-0.088047,-0.031996,-0.086115,-0.132447,-0.098076,-0.030594,-0.115227,-0.071615,-0.252185,-0.267277,-0.056471,-0.110811,0.118745,0.120159,-0.025932,0.052951
-0.122153,-0.100885,0.066583,0.283661,0.459796,0.406691,0.467947,0.609043,0.474303,0.548750,0.492254,0.427431,0.394263,0.242169,0.178452,0.325680,0.428160,0.344500,0.333146,0.399458,0.412036,0.304800,0.145094,-0.128731,-0.224614,-0.118588,-0.165306,-0.305603,-0.561966,-0.364789,-0.331308,-0.427253,-0.170975,-0.214450,-0.367875,-0.232004,-0.265260,-0.098843,-0.009171,0.009034,0.018353,-0.237721,-0.155104,-0.097881,-0.118897,-0.149522,-0.208535,-0.190548,-0.074351,-0.100897,-0.007657,-0.060202,-0.187250,-0.033359,0.063710,-0.195427,0.292040,0.033203,0.100789,-0.004785
0.133747,0.053422,0.125058,0.169538,0.261470,0.544020,0.484452,0.223596,0.303565,0.239727,0.093701,0.059611,-0.062193,-0.160326,-0.162505,-0.137886,0.032553,0.149695,0.178401,0.250271,0.234865,0.160541,0.228489,0.065819,-0.269696,-0.484928,-0.381295,-0.324438,-0.196098,0.050253,0.262043,0.329993,0.370871,0.406748,0.217069,0.202775,0.300343,0.403705,0.319208,0.240080,0.136246,-0.121115,-0.108679,0.049762,-0.009855,0.005031,-0.112374,-0.211213,-0.042044,-0.035443,-0.053474,0.083877,0.028334,-0.132774,-0.115428,-0.072350,-0.082960,0.005743,-0.141635,-0.087926
0.274602,0.081712,0.132614,-0.039687,-0.074569,-0.073825,-0.120797,-0.048068,0.084847,-0.034977,0.072149,0.238392,0.131560,-0.101236,-0.036314,0.025863,0.173782,0.235721,0.109182,-0.082670,-0.299810,-0.432446,-0.464952,-0.516396,-0.437524,-0.469508,-0.424157,-0.235204,0.057758,0.177343,0.317302,0.403347,0.267017,0.308391,0.359444,0.435537,0.576638,0.686641,0.579275,0.430167,0.452864,0.380350,0.278363,0.193024,-0.068286,-0.053526,0.014754,0.084983,0.029637,0.037284,-0.025585,0.009698,0.215347,-0.194177,-0.129034,-0.144144,-0.153983,0.188809,0.081506,0.032166
-0.142064,0.042707,-0.045769,-0.057519,-0.025367,0.008411,0.309939,0.228668,-0.252485,-0.028685,-0.128191,-0.089421,0.063761,-0.167648,-0.103623,-0.135036,-0.162764,-0.180487,-0.289303,-0.532370,-0.490051,-0.517713,-0.508822,-0.506459,-0.438344,-0.487792,-0.628800,-0.163055,0.071353,0.051318,-0.031472,0.182498,0.318786,0.233351,0.184033,0.370416,0.554771,0.608862,0.680055,0.673740,0.706715,0.626138,0.405351,0.089829,0.346130,0.534927,0.562563,0.596214,0.737865,0.696678,0.234375,0.055347,0.108854,0.016349,0.247384,0.145599,-0.139778,0.184233,0.073241,0.159187
-0.130265,-0.100457,-0.099317,-0.110063,-0.137211,0.003305,-0.052615,-0.200218,-0.125726,-0.192849,-0.229708,-0.275529,-0.241551,-0.183839,-0.148562,-0.122213,-0.096138,-0.073370,-0.084695,-0.151270,-0.173019,-0.221629,-0.335250,-0.278101,-0.234450,-0.196130,0.055726,0.263767,0.363155,0.348857,0.352942,0.357290,0.324457,0.224660,0.179430,0.192392,0.184336,0.028640,-0.167510,-0.244670,-0.260164,-0.108905,0.028137,0.096141,0.052414,0.008460,-0.037944,0.084085,0.093242,-0.045140,-0.053474,-0.061629,-0.236601,-0.074294,-0.065542,-0.144144,-0.139778,-0.097232,-0.025932,-0.055594
0.001003,0.111288,-0.015875,-0.087000,-0.070004,-0.061731,-0.060732,-0.227782,-0.154602,-0.174831,-0.275929,-0.297510,-0.273219,-0.209104,-0.174141,-0.302856,-0.308862,-0.243551,-0.181161,-0.253903,-0.419435,-0.402898,-0.329421,-0.252796,-0.219799,-0.483827,-0.645819,-0.419745,-0.082664,0.270025,0.332561,0.321231,0.406994,0.572620,0.621283,0.515275,0.205328,-0.037389,-0.096985,-0.079528,0.049274,0.126748,-0.115145,0.011241,-0.055491,-0.023767,0.074153,0.065517,0.024085,-0.086352,0.009275,-0.141515,-0.143094,-0.077218,-0.033796,-0.018503,0.076131,0.184233,0.042938,-0.124878
-0.066843,-0.153607,-0.098660,-0.113391,-0.156993,-0.240447,-0.183027,-0.250935,-0.188809,-0.140940,-0.215388,-0.228636,-0.220103,-0.262523,-0.318088,-0.368702,-0.366369,-0.248954,-0.169589,-0.194506,-0.238786,-0.151186,-0.016610,0.081596,0.196800,0.197085,0.092389,0.145817,0.325716,0.405851,0.456811,0.506919,0.581309,0.595089,0.405675,0.147029,-0.100598,-0.150106,-0.198608,-0.000770,0.103935,0.161425,0.115037,0.110442,0.110276,0.057280,-0.032874,-0.138137,-0.092018,-0.099685,-0.088334,-0.037378,-0.096341,-0.135698,-0.142639,-0.182606,-0.202278,-0.126980,-0.061745,-0.048665
-0.103716,-0.027589,0.052785,0.121511,0.104229,0.184977,0.124874,-0.050494,-0.131946,-0.125496,-0.214537,-0.144228,-0.061617,-0.017808,0.020261,0.075528,0.289107,0.445072,0.431926,0.204573,0.068023,0.092347,0.197653,0.099832,0.024464,-0.050189,-0.208168,-0.207312,-0.144961,-0.175592,-0.372071,-0.447810,-0.371227,-0.113443,-0.032394,-0.199846,-0.345732,-0.197522,-0.089921,-0.123319,0.032713,-0.049320,-0.096912,-0.074948,-0.059187,-0.162413,-0.132475,-0.131249,-0.151584,-0.176049,-0.074390,-0.104425,-0.239198,-0.074294,0.079583,-0.072350,-0.190915,-0.138422,-0.155409,-0.007095
-0.084542,-0.036162,-0.049383,-0.034456,-0.030947,-0.139667,-0.143254,-0.157661,-0.171187,-0.210152,-0.096431,0.142701,0.263128,0.229176,0.311564,0.347663,0.102908,-0.073266,-0.252905,-0.244592,-0.129174,0.039388,0.097409,0.254734,0.332558,0.082755,-0.150073,-0.079070,0.224661,0.083384,-0.029946,0.066569,-0.088438,-0.101360,-0.107365,-0.163556,-0.310963,-0.290483,-0.232869,-0.272992,-0.157790,-0.219772,-0.106352,-0.030888,-0.123020,0.042607,0.043910,-0.156406,-0.082427,0.079709,0.007283,-0.045937,0.038724,-0.191253,-0.040598,0.107138,0.059085,-0.051465,-0.130616,-0.106402
-0.141327,-0.046878,-0.081578,-0.039925,-0.085220,-0.227009,-0.244444,-0.153691,0.017173,0.083714,0.144034,0.114271,-0.043336,-0.175073,-0.193000,0.066775,0.273046,0.262630,0.306952,0.403525,0.396964,0.199392,-0.072136,-0.034069,0.029587,-0.013621,-0.308914,-0.527917,-0.442039,-0.201585,-0.136649,-0.263806,-0.204263,-0.073273,0.005962,0.123843,0.207296,-0.004635,-0.056398,-0.090857,-0.098265,-0.097306,-0.210839,-0.158819,-0.084208,0.046858,-0.002450,-0.021336,0.035190,0.051830,-0.042517,-0.065909,-0.008029,-0.214645,-0.011120,-0.090298,0.110222,-0.136134,0.031919,-0.016333
-0.075693,-0.032733,-0.079278,0.019752,-0.170435,-0.068987,0.060209,0.022714,0.001328,0.062836,0.035002,0.176991,0.168842,-0.030286,-0.048753,0.040518,0.293044,0.125695,-0.296877,-0.321005,0.145700,0.104309,-0.326031,-0.399810,-0.071848,-0.121342,-0.215837,0.172474,0.194629,-0.183794,-0.302644,-0.297170,-0.384878,-0.259071,-0.090591,-0.249947,-0.222290,-0.138876,-0.266076,-0.317001,-0.145283,-0.146512,-0.082170,-0.032820,-0.137094,-0.129363,-0.188614,-0.152812,-0.207617,-0.074231,-0.069410,-0.137235,-0.028809,0.095296,0.220173,0.148163,0.059085,0.028626,-0.075519,0.022928
-0.038082,-0.071310,-0.037557,0.007151,-0.107031,-0.143161,-0.086706,-0.140020,-0.179332,-0.242184,-0.060418,-0.009996,0.024895,-0.037092,0.061088,0.123360,-0.118623,-0.090201,0.183346,0.179424,-0.109359,-0.184209,0.054811,0.144089,0.105201,0.214158,0.200384,0.203042,0.222125,0.240090,0.053978,-0.218423,-0.074892,-0.256209,-0.149198,0.172936,0.114032,-0.251385,-0.176681,-0.257197,0.049621,0.117469,0.025938,-0.136917,-0.078806,0.011065,-0.088107,-0.083929,-0.189444,0.026375,-0.099290,0.039655,0.101061,-0.047979,0.043302,0.030214,-0.068755,-0.138422,-0.036952,-0.097164
-0.153126,-0.099171,-0.048398,-0.025422,0.050463,-0.078931,-0.217388,-0.240130,-0.161118,-0.047132,-0.055314,-0.195664,-0.151152,-0.221892,-0.102620,0.135980,0.318223,0.337955,0.123489,-0.227897,-0.248482,-0.370182,-0.285446,0.064999,0.196595,0.134854,0.078837,0.094870,-0.077997,-0.231627,-0.164660,-0.059021,-0.084238,-0.247942,-0.132833,-0.065875,-0.246017,-0.244210,-0.166244,-0.130944,-0.199018,-0.225877,-0.208123,-0.153279,-0.140222,-0.089182,-0.144609,-0.151914,-0.208626,-0.030594,-0.104270,0.145218,0.017945,0.077752,0.054640,-0.056965,-0.057392,-0.110962,-0.020423,-0.046356
-0.071268,-0.073453,-0.124942,-0.082958,-0.109821,-0.127574,-0.057756,-0.149943,-0.161266,-0.263205,-0.231409,-0.273038,0.038714,0.091607,0.156985,0.083160,-0.102045,-0.037733,0.145159,0.467630,0.267749,-0.105383,-0.351144,-0.079351,0.100181,-0.105371,-0.278028,-0.149572,-0.172559,0.045352,-0.130110,-0.314581,-0.029528,0.133722,-0.043133,0.063662,0.044056,0.169952,0.339132,0.259361,0.075910,-0.092177,-0.075445,-0.166935,-0.093449,-0.002237,-0.119980,-0.089021,-0.088990,0.200921,0.099913,0.032522,-0.085952,0.472489,0.249651,0.017394,0.047722,0.035491,-0.160919,-0.027880
0.110885,0.039706,-0.127898,0.010004,-0.120219,-0.098818,0.120815,0.031314,-0.119359,-0.116487,-0.177390,-0.018642,-0.104513,-0.085148,-0.209952,-0.177983,-0.175301,0.224293,0.346821,0.280558,0.203035,0.280058,0.338482,0.183225,-0.013139,-0.413885,-0.521856,-0.130840,-0.070489,-0.099316,0.271089,0.360548,0.106353,0.009292,0.167156,0.173440,-0.251702,0.045173,0.142632,0.132672,-0.038972,-0.160798,0.132365,0.066768,-0.146193,-0.032407,0.021635,-0.149218,0.100813,0.524557,0.049116,0.099569,0.282880,0.074828,-0.085950,-0.023632,0.005108,0.058374,-0.056235,0.092212
0.014278,0.045707,0.083337,0.069443,-0.170688,-0.227278,-0.063979,-0.073206,0.036276,-0.188130,-0.084096,0.007736,0.011364,-0.025130,0.002506,-0.032757,0.127983,0.351981,0.422458,0.328610,0.166674,-0.335932,-0.246026,-0.070028,-0.366418,-0.387340,-0.090718,0.114117,-0.013367,-0.086319,0.085585,0.254954,-0.005061,-0.293835,-0.147153,0.083420,0.190677,-0.025639,-0.117963,-0.137698,-0.140535,-0.055547,-0.187562,-0.183941,-0.192966,-0.113455,-0.083942,-0.020737,0.036704,-0.165140,-0.071402,-0.067335,-0.195042,0.060209,0.215638,0.048163,0.428404,0.234576,-0.092048,-0.062522
-0.063156,-0.108172,0.031103,0.007151,-0.026636,0.103816,0.034235,0.152814,-0.030953,-0.072872,-0.004697,-0.105101,-0.176487,-0.108248,-0.114456,-0.150404,-0.186492,-0.334980,-0.130035,0.024351,-0.167960,-0.139735,0.374086,0.199617,-0.208631,-0.182582,-0.086621,0.020869,-0.082766,-0.221719,-0.279428,-0.277399,-0.292576,-0.074969,-0.106649,-0.062548,-0.112734,-0.141060,-0.090870,-0.195323,-0.255879,-0.299015,-0.226228,-0.150058,-0.168513,-0.148699,-0.131208,-0.204624,-0.150575,-0.073019,0.145730,0.359198,0.103659,-0.267277,0.016091,0.035343,-0.003415,0.229999,0.081506,0.011381
-0.145752,-0.093599,-0.013246,-0.042778,-0.018013,-0.091293,-0.053427,-0.100329,-0.207171,-0.107907,-0.149884,-0.326672,-0.300713,-0.232410,-0.200423,-0.312219,-0.304200,-0.225889,-0.143500,-0.183269,-0.122850,0.260735,0.332335,0.210988,0.015447,-0.006792,-0.141564,-0.041194,0.140144,0.188103,0.086239,0.216311,0.413294,0.530648,0.482897,0.286948,0.042525,-0.106746,-0.060404,0.059906,0.043368,-0.071176,0.068613,0.008278,-0.115059,-0.133202,-0.137546,-0.147421,-0.174300,-0.039079,-0.026581,0.009698,0.217945,0.104068,-0.063274,0.119958,0.394313,0.017184,-0.006649,0.131473
0.030502,-0.070024,-0.055296,-0.013772,-0.018520,-0.017388,-0.101317,-0.038807,-0.151196,-0.166251,-0.125497,-0.290183,-0.232338,-0.205804,-0.203432,-0.214417,-0.260888,-0.344746,-0.479078,-0.437336,-0.274621,-0.009892,0.283591,0.270204,0.197005,0.195323,0.160884,0.194809,0.363155,0.264911,0.169618,0.124533,0.162113,0.299594,0.296542,0.130396,-0.097099,-0.211976,-0.179949,-0.050770,-0.104055,-0.109882,0.036284,-0.063096,-0.198653,-0.124974,-0.113460,-0.137239,-0.251534,-0.165140,-0.124191,-0.160060,-0.195042,-0.144470,-0.088217,-0.049273,0.184085,0.120159,-0.078274,-0.055594
-0.124365,-0.155322,-0.079606,-0.079154,-0.145073,-0.148805,-0.320472,-0.209480,-0.146458,-0.229886,-0.171293,-0.290476,-0.221830,-0.105464,-0.136625,-0.173811,-0.228353,-0.300590,-0.402916,-0.493736,-0.499220,-0.315484,-0.193361,-0.084063,0.002230,0.123399,0.165191,0.235463,0.199499,0.152202,0.135940,0.088811,0.047968,0.129589,0.124914,0.008117,-0.257934,-0.310447,-0.252899,-0.215803,-0.183731,-0.125267,0.023611,-0.023931,-0.187137,-0.140745,-0.163986,-0.183660,-0.124830,-0.157867,-0.011641,-0.013127,0.069893,-0.243885,-0.124499,-0.164657,0.098858,-0.049177,-0.089293,0.013690
-0.147964,-0.073453,-0.076321,-0.008065,-0.024099,-0.067375,-0.066955,-0.104959,-0.153566,-0.178120,-0.110751,-0.235084,-0.348935,-0.114436,-0.023374,-0.178391,-0.300055,-0.297993,-0.356313,-0.378796,-0.398461,-0.182267,0.017405,0.021151,0.093111,0.132981,0.002884,0.063788,0.106053,0.061545,-0.021663,-0.119344,0.124310,0.499064,0.475329,0.289267,-0.021000,-0.025639,-0.058612,-0.055999,-0.017431,0.099031,0.247845,0.041130,-0.172636,-0.194640,-0.077423,-0.049787,-0.076875,-0.059685,0.138757,-0.031672,0.012750,-0.021663,-0.151709,0.037907,0.056245,-0.083502,-0.023178,0.099141
-0.164926,-0.065309,0.024533,-0.022568,-0.127574,-0.109837,-0.215224,-0.048068,0.019395,0.056114,-0.106923,-0.231567,-0.048230,0.026226,0.109638,-0.115293,-0.362018,-0.320123,-0.281413,-0.324857,-0.379174,-0.239214,-0.009087,0.134254,0.027845,-0.013731,-0.002579,0.166505,0.363155,0.406064,0.430653,0.357739,0.286654,0.175270,0.048102,0.070315,-0.074247,-0.188164,-0.166244,-0.247284,-0.199134,-0.125633,0.033956,-0.056139,-0.252818,-0.191074,-0.157647,-0.148020,-0.215189,-0.000291,0.038160,0.055347,0.145217,-0.159090,-0.108626,-0.036452,-0.105687,-0.062907,0.315665,0.092212
