-0.891738,nan,0.179329,-0.522186,-0.300534,-0.057945,-0.275048,-0.059680,0.244076,0.409327,0.261909,-0.577520,-0.559776,0.453293,-0.172080,-0.035566,-0.690975,0.501808,0.320305,0.512012,-0.668348,0.495852,0.318762,0.309953,-0.698067,0.535593,0.229180,0.534769,0.310777,-0.486046,0.323743,0.501897,0.325318,0.492760
0.108262,nan,0.179329,-0.025246,0.199466,-0.107115,0.224952,-0.097925,0.244076,-0.143698,0.261909,-0.132885,0.299599,-0.244152,0.327920,-0.113646,0.269645,-0.157612,0.252670,-0.160658,0.290117,-0.224508,0.299062,-0.205627,0.211303,-0.166267,0.142585,-0.176386,0.189697,-0.177201,0.225983,-0.200978,0.197088,-0.232435
-0.891738,nan,0.179329,0.477814,-0.300534,-0.057945,-0.275048,-0.059680,-0.755924,-0.590673,-0.238091,-0.077520,-0.200401,-0.046707,-0.672080,-0.535566,-0.690975,-0.498192,-0.679695,0.512012,-0.668348,0.495852,-0.181238,0.028703,-0.198067,0.035593,0.229180,-0.465231,-0.689223,0.513954,-0.676257,0.501897,-0.674682,0.492760
0.108262,nan,0.159684,0.013254,0.199466,-0.036465,0.224952,-0.013115,0.194921,-0.116393,0.208224,-0.064620,0.215849,-0.077417,0.265590,0.013589,0.191745,0.003208,0.196335,-0.014463,0.161457,-0.043673,0.139552,-0.000942,0.080318,-0.002932,0.019435,0.023744,0.059097,0.007699,0.080293,0.001822,0.085813,-0.008150
-0.891738,nan,-0.820671,0.477814,-0.300534,-0.057945,-0.275048,-0.059680,-0.755924,0.409327,0.261909,0.422480,-0.200401,-0.046707,-0.172080,-0.035566,0.309025,-0.498192,-0.679695,0.512012,0.331652,0.495852,-0.181238,0.028703,-0.698067,-0.464407,0.229180,-0.465231,0.310777,0.513954,-0.676257,0.501897,-0.174682,-0.007240
0.108262,nan,0.179329,-0.053096,0.199466,-0.043235,0.224952,-0.085335,0.244076,-0.099208,0.261909,-0.136150,0.222064,-0.072717,0.294880,-0.068556,0.154875,-0.035087,0.148960,-0.089823,0.306202,-0.161938,0.223022,-0.129567,0.226593,-0.138597,0.091825,-0.111101,0.176247,-0.178926,0.095523,-0.129523,0.146353,-0.204675
0.108262,nan,0.179329,0.266914,0.199466,-0.557945,0.224952,-0.559680,0.244076,-0.590673,0.261909,-0.577520,0.299599,-0.546707,0.327920,-0.535566,0.309025,-0.498192,0.320305,-0.487988,0.331652,-0.318128,0.318762,-0.471297,0.301933,-0.464407,0.229180,-0.465231,0.310777,-0.486046,0.323743,-0.498103,0.325318,-0.507240
0.108262,nan,0.179329,-0.065756,0.199466,-0.144260,0.158127,-0.468575,0.218161,0.214592,0.239274,-0.284430,0.242029,-0.205387,0.267605,-0.152731,0.214280,-0.309092,-0.118470,-0.487988,0.283072,0.051117,0.130547,-0.364032,0.078878,-0.378747,-0.030140,-0.398146,0.014027,-0.434416,-0.011337,-0.458743,-0.241387,-0.507240
-0.891738,nan,-0.820671,-0.522186,-0.300534,-0.057945,-0.775048,0.440320,0.244076,-0.278173,-0.238091,-0.077520,-0.200401,-0.046707,-0.172080,-0.035566,0.309025,-0.498192,-0.679695,-0.487988,0.331652,-0.504148,-0.181238,0.028703,0.301933,-0.464407,-0.770820,0.534769,-0.689223,-0.486046,-0.176257,0.001897,-0.674682,0.492760
0.108262,nan,0.179329,0.019714,0.199466,0.028990,0.224952,-0.126220,0.234936,0.231927,0.261909,0.162000,0.299599,0.248858,0.327920,0.318224,0.309025,0.415693,0.320305,0.487507,0.331652,0.495852,0.308972,0.528703,0.260053,0.535593,0.148675,0.534769,0.184887,0.513954,0.145533,0.501897,0.087713,0.492760
-0.891738,nan,-0.820671,-0.522186,0.199466,0.442055,0.224952,-0.559680,-0.755924,0.409327,0.261909,-0.577520,-0.700401,-0.546707,-0.172080,-0.035566,0.309025,0.501808,-0.679695,-0.487988,0.331652,-0.504148,0.318762,-0.471297,0.301933,0.535593,0.229180,-0.465231,0.310777,-0.486046,-0.676257,0.501897,0.325318,-0.507240
0.108262,nan,0.179329,-0.093366,0.199466,-0.139225,0.224952,-0.177960,0.244076,-0.128243,0.261909,-0.202570,0.299599,-0.177512,0.327920,-0.145441,0.309025,-0.191222,0.320305,-0.218798,0.331652,-0.181743,0.318762,-0.269602,0.301933,-0.202622,0.223280,-0.213666,0.310777,-0.365146,0.323743,-0.376908,0.325318,-0.429425
0.108262,nan,0.179329,-0.522186,0.199466,0.442055,0.224952,-0.559680,0.244076,-0.590673,0.261909,-0.577520,0.299599,-0.055907,0.327920,-0.535566,0.309025,0.501808,0.320305,-0.415903,0.331652,0.495852,0.318762,-0.471297,-0.198067,0.035593,0.229180,0.534769,0.310777,-0.381751,0.323743,0.501897,0.325318,0.492760
0.108262,nan,0.120369,-0.095381,0.166506,-0.113230,0.185452,-0.141930,0.185611,-0.175853,0.204219,-0.236565,0.225944,-0.204022,0.238500,-0.215186,0.212430,-0.166352,0.196520,-0.223098,0.184427,-0.239913,0.149512,-0.221722,0.108418,-0.204837,0.013200,-0.238376,0.061672,-0.285316,0.059118,-0.284988,0.036263,-0.297670
0.108262,nan,0.035594,-0.035161,-0.094099,-0.173280,0.215047,-0.107045,0.242621,-0.141853,0.261909,-0.132275,0.094424,0.453293,0.246550,-0.535566,0.220375,-0.087507,0.224105,-0.129273,-0.297918,0.459502,0.078427,0.055983,0.129398,-0.066367,0.194800,-0.171766,0.129832,-0.095551,0.254423,-0.434873,-0.290612,-0.507240
0.108262,nan,0.179329,-0.101681,0.061036,0.080485,0.142167,-0.351620,0.244076,-0.231708,0.261909,-0.326835,0.199409,-0.109342,0.212105,0.037624,0.309025,0.198493,0.320305,0.144962,0.313422,-0.013603,0.281757,-0.427987,0.301933,0.109608,0.229180,-0.023141,0.310777,-0.041691,0.323743,0.268757,0.325318,-0.296030
0.108262,nan,0.010134,-0.522186,0.199466,0.442055,0.224952,-0.396285,0.148541,-0.292903,0.261909,-0.577520,0.299599,-0.493582,0.327920,0.331399,-0.103030,0.356718,0.320305,0.402192,0.331652,0.422192,0.318762,-0.471297,0.301933,0.462378,0.229180,-0.008086,0.290687,-0.167296,0.323743,0.328237,0.325318,0.166420
0.108262,nan,0.179329,-0.020021,0.199466,-0.063990,0.224952,-0.074480,0.244076,-0.125743,0.251104,-0.108800,0.299599,-0.079427,0.314225,-0.075151,0.271830,-0.066517,0.291225,-0.059623,0.329597,-0.075388,0.292837,-0.039122,0.249278,-0.068662,0.174515,-0.054776,0.238997,-0.078806,0.242628,-0.098608,0.244653,-0.111070
-0.891738,nan,0.179329,0.477814,0.199466,-0.557945,-0.275048,-0.059680,-0.255924,-0.090673,-0.738091,-0.577520,-0.200401,-0.046707,-0.172080,-0.035566,-0.690975,0.501808,0.320305,0.512012,-0.668348,0.495852,-0.681238,0.528703,0.301933,-0.464407,0.229180,0.534769,-0.689223,0.513954,0.323743,0.501897,-0.174682,-0.007240
0.108262,nan,0.135534,-0.000451,0.170421,-0.046545,0.198477,-0.032955,0.211986,-0.084068,0.221464,-0.045780,0.263429,0.013628,0.288160,-0.004511,0.253520,0.065418,0.239025,0.084207,0.236567,0.055097,0.203967,0.099813,0.180708,0.092088,0.096930,0.101179,0.142712,0.090454,0.178368,0.055667,0.151608,0.049995
0.108262,nan,0.179329,-0.009881,0.197826,-0.033640,0.212677,-0.023965,0.052801,-0.590673,0.217089,-0.021785,0.241909,0.221493,0.238305,0.035119,0.193670,0.077753,0.320305,0.217027,0.160902,0.077707,0.119452,0.111283,0.074163,0.117543,-0.026485,0.114864,0.028182,0.091134,0.015503,0.075282,0.325318,0.492760
0.108262,nan,0.179329,0.010504,0.199466,0.045785,0.224952,0.071725,0.209331,0.070392,0.195774,0.117675,0.176969,0.203703,0.225695,0.226039,0.138795,0.305588,0.108400,0.327007,0.070687,0.331527,0.021527,0.372903,-0.026147,0.396003,-0.132260,0.396699,-0.092743,0.367364,-0.119397,0.365337,-0.139732,0.349980
0.108262,nan,-0.820671,-0.522186,0.199466,0.442055,0.224952,-0.131555,-0.255924,-0.090673,-0.738091,0.422480,0.299599,0.453293,-0.082495,-0.535566,-0.690975,-0.498192,-0.135945,-0.487988,0.331652,-0.504148,-0.681238,0.528703,-0.698067,-0.464407,0.229180,-0.465231,-0.689223,-0.486046,0.323743,0.501897,-0.174682,-0.007240
0.108262,nan,0.133989,0.021769,0.132106,0.026495,0.224952,0.023310,0.020011,0.250097,0.112944,0.106075,-0.118971,0.166988,0.116020,0.194864,0.064360,0.249898,-0.021500,0.076847,0.020772,0.268162,-0.024868,0.307833,-0.073787,0.318228,-0.177690,0.317794,-0.126048,0.294459,-0.141622,0.277202,-0.113997,0.331455
0.108262,nan,-0.642101,-0.522186,0.199466,0.356340,0.224952,-0.559680,0.244076,-0.207638,0.261909,0.403285,0.299599,-0.235102,0.327920,-0.535566,0.309025,0.071003,0.320305,-0.487988,0.331652,-0.021113,-0.602668,0.528703,0.070683,0.464163,0.229180,0.534769,0.310777,-0.486046,0.323743,-0.498103,0.325318,-0.507240
0.108262,nan,0.174454,-0.051111,0.198431,-0.122990,0.218267,-0.156830,0.240946,-0.219888,0.225599,-0.228170,0.262854,-0.236532,0.276980,-0.254546,0.233635,-0.258512,0.257470,-0.273363,0.226732,-0.303343,0.192387,-0.294372,0.143343,-0.306802,0.055415,-0.331101,0.115827,-0.362811,0.097503,-0.399493,0.071293,-0.423465
-0.891738,nan,-0.320671,-0.022186,-0.300534,-0.057945,-0.275048,-0.059680,0.244076,0.409327,0.261909,0.422480,-0.200401,-0.046707,-0.172080,-0.035566,-0.378475,-0.498192,-0.679695,-0.487988,-0.168348,-0.004148,-0.181238,0.028703,-0.698067,-0.464407,-0.770820,-0.465231,-0.689223,0.513954,0.323743,0.001897,-0.174682,-0.007240
0.108262,nan,0.179329,-0.040836,0.199466,-0.094860,0.222957,-0.114875,0.243266,-0.140328,0.256614,-0.146590,0.282969,-0.155182,0.304360,-0.161061,0.265205,-0.170192,0.273210,-0.148748,0.281607,-0.177603,0.258132,-0.159512,0.232998,-0.179357,0.145040,-0.180841,0.217942,-0.199011,0.213338,-0.237988,0.200893,-0.258000
0.108262,nan,0.152319,-0.035611,-0.800534,0.072710,-0.457013,0.118515,0.090366,-0.407808,0.261909,-0.094285,-0.345501,-0.049457,-0.446340,0.041694,0.268630,-0.229542,0.320305,-0.240108,-0.317023,-0.161418,-0.550558,0.215508,0.221293,-0.198077,-0.009780,-0.255881,0.310777,-0.293011,-0.224427,0.104282,-0.205267,0.202325
0.108262,nan,0.170159,-0.017816,0.189981,-0.077035,0.212777,-0.088175,0.223811,-0.125528,0.256929,-0.100055,0.273164,-0.102217,0.294765,-0.099516,0.280110,-0.056107,0.218715,-0.083988,0.273022,-0.091083,0.250047,-0.064992,0.244368,-0.062852,0.138245,-0.070911,0.203507,-0.105366,0.208298,-0.113578,0.196933,-0.126750
0.108262,nan,-0.320671,-0.022186,0.199466,0.200675,-0.275048,-0.059680,-0.200969,-0.590673,-0.238091,-0.077520,-0.200401,-0.046707,-0.672080,-0.147636,-0.469530,-0.414677,0.205005,0.327747,-0.168348,-0.004148,0.086002,0.207043,-0.649577,0.259733,0.229180,-0.465231,-0.689223,0.421819,-0.176257,0.001897,-0.174682,-0.007240
0.108262,nan,0.099999,-0.113996,-0.082314,-0.043350,0.192057,-0.061015,0.183811,-0.021698,0.167514,-0.086465,0.242394,0.228248,0.286490,-0.322996,0.184025,-0.145792,0.253685,-0.088508,0.331652,0.495852,0.051812,-0.052747,0.252263,0.021703,0.195970,0.028979,0.118687,-0.147536,0.246058,-0.126633,0.291933,-0.014365
-0.891738,nan,0.179329,0.477814,0.199466,-0.557945,-0.275048,-0.059680,-0.255924,-0.090673,0.261909,0.422480,0.299599,0.453293,-0.672080,-0.535566,0.309025,-0.498192,-0.679695,0.512012,-0.168348,-0.004148,0.318762,-0.471297,0.301933,-0.464407,0.229180,0.534769,-0.689223,-0.486046,-0.176257,0.001897,-0.174682,-0.007240
0.108262,nan,0.179329,0.477814,0.199466,0.442055,0.180002,0.440320,-0.390774,0.409327,-0.653851,0.422480,-0.700401,0.453293,-0.672080,0.327064,-0.690975,-0.287087,-0.679695,-0.198248,-0.668348,-0.504148,-0.445428,-0.471297,0.252003,-0.464407,0.229180,-0.465231,0.310777,-0.486046,0.323743,-0.171533,0.325318,0.166985
0.108262,nan,-0.660346,-0.522186,-0.800534,0.442055,0.224952,0.256905,-0.238349,-0.590673,-0.738091,-0.577520,0.299599,0.453293,0.271335,-0.535566,-0.690975,0.501808,0.239505,0.512012,0.331652,-0.504148,-0.681238,-0.471297,-0.292347,0.535593,0.229180,-0.465231,-0.689223,-0.486046,-0.676257,0.501897,0.325318,0.160815
0.108262,nan,0.157624,0.018529,0.186901,-0.086280,0.210777,-0.102100,0.224561,-0.123478,0.235494,-0.071125,0.276779,-0.130682,0.300980,-0.133051,0.307175,-0.159532,0.272020,-0.167498,0.288792,-0.140728,0.269462,-0.120332,0.301428,-0.168142,0.165400,-0.138161,0.271072,-0.139141,0.243498,-0.193408,0.236148,-0.213105
0.108262,nan,-0.279006,-0.125611,-0.800534,0.442055,-0.775048,0.440320,0.103451,0.145192,-0.648806,-0.391135,-0.700401,-0.546707,-0.672080,0.464434,-0.204740,0.297568,-0.390260,-0.198553,-0.541488,-0.504148,-0.681238,-0.205302,-0.698067,0.154643,0.229180,-0.465231,-0.689223,-0.180616,-0.676257,-0.498103,-0.674682,0.300050
0.108262,nan,0.179329,-0.033481,0.199466,-0.080415,0.224952,-0.093090,0.244076,-0.134668,0.261909,0.203345,0.299599,-0.110397,0.327920,-0.108176,0.309025,0.163843,0.320305,-0.076183,0.329072,-0.098893,0.296767,-0.071702,0.301933,-0.425827,0.165580,-0.074196,0.225377,-0.097896,0.216138,-0.111928,0.195278,-0.122145
-0.891738,nan,-0.820671,0.477814,0.199466,-0.557945,-0.775048,0.440320,-0.255924,-0.090673,0.261909,0.422480,-0.700401,-0.140457,0.327920,0.464434,-0.690975,-0.498192,0.320305,-0.487988,-0.668348,-0.504148,0.318762,0.528703,0.301933,-0.464407,0.229180,0.534769,0.310777,0.513954,-0.176257,0.001897,-0.674682,-0.507240
0.108262,nan,0.179329,0.006874,0.172091,-0.020855,0.224712,0.006475,0.244076,-0.100228,0.236139,-0.042355,0.278164,0.026513,0.302230,0.020554,0.263505,0.102403,0.304010,0.093337,0.330127,0.067142,0.272682,0.110753,0.260268,0.147748,0.171295,0.152624,0.253617,0.126509,0.215363,0.149777,0.243188,0.148590
0.108262,nan,-0.234731,-0.522186,-0.800534,0.442055,-0.275048,-0.059680,-0.255924,-0.090673,-0.738091,0.422480,-0.200401,-0.046707,-0.478850,-0.374106,0.211630,0.182538,0.080200,0.083887,-0.168348,-0.004148,-0.681238,-0.106712,-0.622027,0.516843,0.229180,0.534769,-0.689223,0.352494,-0.176257,0.001897,-0.174682,-0.007240
0.108262,nan,0.179329,0.026669,0.199466,0.003040,0.224952,0.053190,0.237086,-0.044488,0.236559,0.018535,0.264559,0.074733,0.274125,0.106149,0.236670,0.135413,0.238585,0.177657,0.248617,0.154342,0.192907,0.226688,0.182898,0.208883,0.071440,0.248499,0.124597,0.244109,0.107698,0.237062,0.096578,0.247275
0.108262,nan,-0.312336,-0.200311,-0.300534,-0.057945,-0.275048,-0.059680,-0.255924,-0.090673,-0.238091,-0.077520,-0.200401,-0.046707,-0.110620,-0.310566,-0.076910,0.415873,0.320305,-0.199448,-0.168348,-0.004148,-0.139573,-0.471297,-0.251192,-0.047742,0.229180,-0.348566,-0.689223,0.108224,-0.176257,0.001897,0.325318,-0.143700
0.108262,nan,0.179329,0.061819,0.196226,0.023725,0.198032,0.107055,0.202871,0.022377,0.218949,0.108015,0.220849,0.187788,0.232975,0.210559,0.201390,0.243363,0.145760,0.296897,0.114417,0.286207,0.096692,0.352303,0.043488,0.311773,-0.054235,0.380414,-0.010803,0.394689,-0.006652,0.336117,-0.064177,0.386185
0.108262,nan,-0.001591,0.477814,-0.196369,-0.557945,0.224952,0.440320,0.182671,0.063932,-0.572521,0.422480,-0.230006,0.247153,-0.163310,-0.010346,-0.448650,-0.498192,-0.108425,-0.004433,-0.004973,-0.223448,-0.681238,0.528703,0.206538,-0.464407,0.229180,0.004069,0.310777,0.513954,-0.073187,-0.498103,0.325318,0.492760
0.108262,nan,0.179329,-0.229471,0.199466,0.322710,0.160252,0.033285,0.244076,-0.140298,0.231129,0.162430,0.126859,-0.127107,0.327920,-0.031171,0.297090,-0.248822,0.220430,-0.110473,0.271977,-0.099623,0.318762,-0.032857,0.269898,0.088983,0.193630,-0.001476,0.310777,-0.122981,0.043593,0.101142,0.082228,-0.034250
0.108262,nan,0.103244,0.030804,0.199466,0.137705,0.224952,-0.559680,0.078766,-0.048553,0.261909,0.057670,0.299599,0.256283,0.327920,0.141969,0.309025,0.015168,0.112425,-0.203113,0.331652,0.313332,0.264412,0.161628,0.257098,-0.131072,0.229180,0.114479,-0.000818,0.004219,0.323743,0.114217,0.325318,0.179805
0.108262,nan,0.179329,0.118044,0.199466,-0.045560,0.224952,-0.020860,0.244076,-0.069088,0.255719,0.088810,0.299599,-0.019262,0.327920,-0.013646,0.287775,-0.121182,0.242160,-0.031328,0.331652,0.016602,0.318427,0.165583,0.301933,-0.159687,0.211250,0.023899,0.244512,0.130754,0.296633,-0.108208,0.227093,-0.043885
-0.891738,nan,0.179329,-0.522186,0.199466,-0.557945,0.224952,-0.559680,0.244076,-0.590673,0.261909,0.422480,0.299599,0.453293,0.327920,-0.535566,0.309025,0.501808,0.320305,0.512012,0.331652,0.495852,0.318762,-0.471297,0.301933,-0.464407,0.229180,-0.465231,0.310777,0.342079,-0.176257,0.001897,0.325318,-0.507240
0.108262,nan,0.179329,0.316734,0.106011,0.352160,-0.059953,0.440320,-0.152829,0.312032,-0.457451,0.422480,-0.596076,0.338753,-0.672080,0.165774,-0.386205,-0.291362,-0.669230,-0.202098,-0.533763,-0.385843,-0.369593,-0.458752,0.008763,-0.464407,-0.061930,-0.431711,-0.060358,-0.486046,0.291593,-0.174213,0.319398,0.009990
0.108262,nan,0.179329,0.477814,0.199466,-0.557945,0.224952,-0.559680,0.244076,0.409327,0.261909,0.422480,0.299599,0.453293,0.327920,-0.535566,0.309025,0.501808,0.320305,0.512012,0.331652,0.495852,0.318762,0.528703,0.301933,0.535593,0.229180,0.284769,-0.189223,0.013954,0.323743,-0.498103,0.325318,-0.507240
0.108262,nan,0.179329,-0.004541,0.199466,0.033460,0.224952,0.075160,0.244076,0.034667,0.261909,0.066370,0.299599,0.146508,0.327920,0.122804,0.309025,0.330313,0.320305,0.281242,0.331652,0.302187,0.318762,0.325988,0.249898,0.377223,0.176690,0.391639,0.238832,0.349699,0.195688,0.429952,0.182783,0.371945
-0.891738,nan,0.179329,-0.522186,0.199466,0.442055,-0.775048,-0.559680,0.244076,-0.590673,-0.238091,-0.077520,-0.200401,-0.046707,-0.672080,0.464434,0.309025,-0.498192,0.320305,-0.487988,-0.543348,0.495852,0.318762,-0.471297,0.301933,-0.464407,0.229180,-0.465231,-0.689223,-0.486046,-0.176257,0.001897,0.325318,-0.507240
0.108262,nan,0.159764,0.020914,0.183266,0.038450,0.205082,0.077575,0.234296,0.084587,0.226244,0.153885,0.230924,0.215878,0.242020,0.258404,0.175235,0.347133,0.165320,0.377712,0.104017,0.339952,0.060457,0.409688,0.005008,0.409038,-0.103815,0.453749,-0.064503,0.444259,-0.107477,0.436072,-0.129442,0.424185
0.108262,nan,0.026549,0.172259,-0.300534,-0.057945,-0.439733,0.289525,-0.255924,-0.090673,-0.238091,-0.077520,-0.200401,-0.046707,-0.068905,-0.156596,-0.085815,0.099028,0.052450,0.402887,-0.168348,-0.004148,-0.181238,0.028703,0.168998,0.172498,0.110130,0.352229,-0.189223,0.013954,-0.176257,0.001897,-0.174682,-0.007240
0.108262,nan,0.179329,0.003164,0.199466,-0.003810,0.224952,0.037810,0.244076,0.051592,0.261909,0.096610,0.299599,0.144598,0.300795,0.178839,0.254655,0.253763,0.199835,0.306017,0.234872,0.295662,0.216652,0.342493,0.135148,0.355303,0.026265,0.381944,0.058467,0.377374,0.058878,0.360342,-0.007777,0.368975
-0.891738,nan,0.179329,0.477814,-0.300534,-0.057945,0.224952,-0.559680,0.244076,-0.590673,0.261909,0.422480,0.299599,0.453293,0.327920,-0.535566,0.309025,0.501808,0.320305,0.512012,0.331652,-0.504148,-0.681238,-0.471297,0.301933,-0.464407,0.229180,-0.465231,0.310777,0.513954,-0.176257,0.001897,0.325318,-0.507240
