0.078220,-0.047333,0.080374,0.053493,0.006678,0.076250,0.025166,0.085193,0.015344,-0.041651,0.036440,-0.051263,0.032886,0.025818,-0.043172,0.113647,-0.010060,0.019395,-0.006505,0.012061,0.147663,0.042718,0.145619,0.102835,0.047754,0.297499,0.099290,0.228157,0.175684,0.136785
0.238663,0.186349,0.279393,0.198562,0.009386,0.433897,0.275775,0.312529,0.295647,0.320185,0.199286,0.519613,0.386559,0.141694,-0.132644,0.431789,0.143955,0.551314,0.341894,0.312490,0.166873,0.113613,0.221320,0.110946,-0.189319,0.131982,0.073252,0.213381,0.054257,0.120387
0.081533,0.157604,0.081065,0.054215,-0.111495,-0.012702,0.024791,0.023463,0.017869,-0.198349,-0.000678,-0.030687,0.001741,-0.007017,0.092736,0.043424,0.047011,0.153890,0.130406,-0.027393,0.020306,0.052846,0.023601,-0.001004,-0.127244,-0.060022,-0.031940,-0.009300,-0.018087,-0.138238
-0.018803,0.112288,0.011271,-0.032487,0.151121,0.383286,0.290536,0.155720,0.129991,0.295333,-0.069916,-0.010576,-0.037933,-0.039461,-0.020804,0.254468,0.058374,0.084938,-0.013118,0.148491,-0.044084,0.168784,0.007664,-0.044948,0.216149,0.502794,0.337150,0.364927,0.137048,0.387998
0.019533,0.279011,0.032900,0.001659,0.158344,0.169189,0.175962,0.122867,0.248172,0.167910,-0.012737,-0.040632,0.000610,-0.014544,-0.048747,0.127091,0.039183,-0.016976,-0.027752,0.057733,0.042363,0.305245,0.083863,0.015390,0.233979,0.391415,0.343779,0.194480,0.259658,0.328966
0.026159,0.028419,0.019148,0.012560,0.020851,-0.099199,-0.034792,0.018245,-0.113949,-0.075350,0.024453,0.005115,0.015499,0.009456,-0.044973,-0.104081,-0.030085,-0.013376,-0.090650,-0.059074,0.099638,0.138667,0.080376,0.063266,0.092659,-0.065164,0.015345,0.159085,0.025280,-0.011713
0.094785,0.047019,0.111471,0.061044,0.186330,0.300163,0.195409,0.267797,0.177970,0.226672,0.059398,-0.031792,0.046550,0.025855,-0.000509,-0.003516,-0.000035,0.022236,-0.051392,0.011991,0.166873,0.154658,0.147113,0.106768,0.307280,0.163999,0.164706,0.318535,0.158731,0.198440
0.268953,0.096732,0.262808,0.256675,0.017602,-0.005033,0.138474,0.228931,-0.115969,-0.186344,0.127839,-0.044168,0.141306,0.134597,-0.018594,-0.049179,0.005092,0.064669,-0.098248,-0.062114,0.393127,0.138667,0.396129,0.372940,0.124357,0.058925,0.211671,0.426783,-0.026169,-0.051134
-0.027796,-0.166711,-0.031159,-0.037578,0.012907,-0.070704,-0.051920,-0.005513,0.037061,-0.108206,-0.048985,-0.094646,-0.038075,-0.031336,0.048306,-0.081700,-0.020262,0.025646,-0.010445,-0.051646,-0.041238,-0.171035,-0.037657,-0.041630,0.076810,-0.074672,-0.026508,0.048776,0.015029,-0.074484
-0.049567,-0.121057,-0.043805,-0.057217,0.100566,0.069502,-0.101029,-0.088564,0.078475,0.111887,-0.079657,-0.103685,-0.069880,-0.047940,-0.100077,-0.048804,-0.037661,-0.100514,-0.052939,-0.047327,-0.062938,-0.138252,-0.055636,-0.061464,-0.007717,0.022640,-0.066444,-0.143561,0.055834,-0.013878
-0.218813,-0.231642,-0.218568,-0.161607,0.054525,-0.120916,-0.138799,-0.139956,0.001708,0.131685,-0.046305,-0.053053,-0.045095,-0.046016,0.087195,-0.083803,-0.030413,0.045726,-0.003832,-0.028568,-0.214841,-0.266984,-0.209827,-0.139029,0.000207,-0.135310,-0.146580,-0.179850,-0.088854,-0.040770
0.057395,-0.170093,0.072773,0.021001,0.098761,0.334823,0.278586,0.241754,0.358273,0.158433,0.012177,-0.112105,0.024405,0.008541,-0.008566,0.208804,0.082238,0.203142,0.227637,0.020698,0.064063,-0.175832,0.088843,0.024655,0.043792,0.330971,0.286191,0.428501,0.348166,0.101759
0.332846,0.126830,0.312563,0.317756,-0.018780,-0.006567,0.048971,0.185889,-0.021525,-0.210986,0.103758,-0.019858,0.067707,0.100211,-0.078627,-0.096796,-0.037232,-0.026826,-0.136662,-0.062460,0.458940,0.264200,0.402106,0.426272,0.051056,0.005564,0.034594,0.296542,-0.015524,-0.056971
0.119396,0.070692,0.124601,0.105922,0.142094,0.126860,0.149252,0.212628,0.092617,0.010581,0.145438,-0.069650,0.121988,0.116293,-0.033755,-0.050006,-0.011323,-0.009398,-0.082489,-0.034337,0.362533,0.156790,0.347322,0.327963,0.317846,0.100450,0.157597,0.326095,0.140399,0.076703
0.142586,-0.097722,0.166063,0.109358,0.200774,0.378072,0.314200,0.453185,0.620395,0.238677,0.232058,-0.053230,0.207791,0.132729,0.033587,0.093970,0.013703,0.230609,0.035708,0.126069,0.212765,-0.113998,0.224806,0.142651,0.146149,0.136445,0.090345,0.482453,0.229695,0.144000
0.021426,0.075764,0.037599,-0.004280,0.081608,0.252926,0.125822,0.193394,0.222415,0.135686,-0.054562,-0.051638,-0.035625,-0.036024,-0.088010,0.038092,-0.012838,0.032655,-0.084459,-0.002899,0.048054,0.200767,0.075396,0.004010,0.132942,0.397818,0.225009,0.534343,0.268725,0.285676
0.212159,0.032477,0.208216,0.186261,-0.017697,0.006929,0.141051,0.141108,-0.057888,-0.122317,0.162132,0.139707,0.130328,0.099371,0.126084,0.013082,0.047768,0.138546,0.033597,0.014583,0.179324,0.042185,0.162552,0.128396,0.009453,-0.041297,0.057837,0.118192,-0.110340,-0.063858
0.055502,0.202244,0.072082,0.032878,0.106886,0.200475,0.186272,0.191803,0.057768,0.054810,0.012250,-0.045273,0.029776,0.005908,-0.061460,0.038242,0.009763,-0.018302,-0.040275,-0.028602,0.142327,0.294051,0.209367,0.095462,0.209545,0.346106,0.288587,0.301697,0.222008,0.097168
0.162938,-0.143377,0.159153,0.127343,0.019046,0.034841,0.023315,0.152141,-0.036676,-0.027540,0.070660,-0.087154,0.084293,0.038780,-0.048067,0.036440,0.005496,0.033034,-0.018184,-0.001828,0.133078,-0.164105,0.137650,0.085140,-0.045358,0.026132,-0.018601,0.106508,-0.028535,-0.031194
0.213106,0.196833,0.226874,0.183716,0.090636,0.258754,0.335287,0.375153,0.187566,-0.017431,0.154093,0.055062,0.127595,0.120775,-0.026956,0.062050,0.050672,-0.004094,-0.006646,0.026433,0.244782,0.222089,0.265147,0.194017,0.110489,0.166327,0.272453,0.241216,0.107085,0.091002
-0.108254,-0.019941,-0.097015,-0.090897,0.131260,0.144957,0.077321,0.014418,0.247162,0.319975,0.028002,-0.041295,0.028692,0.001238,-0.050650,0.065054,0.025647,-0.025689,0.030783,0.064677,0.019595,0.065106,0.060455,0.001995,0.206904,0.313604,0.338188,0.137436,0.366695,0.368977
0.136907,0.158619,0.143950,0.103674,0.210704,0.138823,0.358249,0.354776,0.220395,0.021533,0.070877,0.040034,0.053383,0.051257,0.041711,0.040120,0.046784,-0.012808,0.006722,0.002042,0.164027,0.170916,0.143627,0.113895,0.204922,0.098607,0.228923,0.240872,0.124038,0.005734
0.243396,0.242826,0.248296,0.215105,-0.021218,0.207224,0.180180,0.134249,0.020900,-0.003951,0.054546,-0.134957,0.031190,0.051985,-0.068871,0.057844,0.007768,-0.040787,-0.071935,0.003493,0.280356,0.139200,0.269629,0.229163,0.122376,0.392676,0.269099,0.219566,0.152029,0.185978
0.094785,-0.047672,0.103870,0.064607,0.068969,0.158147,0.109186,0.142151,0.094132,0.049545,-0.025773,-0.117387,-0.032185,-0.009912,-0.097086,0.024047,-0.013267,-0.051698,-0.049422,0.000763,0.140192,0.042185,0.126693,0.093496,0.080773,0.316418,0.203843,0.246714,0.269908,0.258128
0.123655,0.077793,0.125292,0.091033,-0.002350,0.089746,0.107780,0.055968,0.042617,-0.131373,0.020398,-0.065672,0.006688,0.009064,-0.043002,-0.003666,0.012768,0.002915,0.103390,-0.039036,0.133078,0.089093,0.130678,0.085631,0.158036,0.125384,0.214626,0.229188,0.386802,0.015638
0.005808,0.082190,0.011478,-0.009285,0.016879,0.016744,0.100986,0.035094,0.037061,-0.032595,-0.043155,-0.043726,-0.009851,-0.028814,-0.039534,0.033586,0.041051,-0.003526,-0.003691,0.007846,-0.013489,0.124807,0.044518,-0.019903,0.080773,0.164484,0.196814,0.103415,0.136062,0.114484
-0.051933,-0.029410,-0.064674,-0.055605,-0.058954,-0.204530,-0.148030,-0.097859,-0.174050,-0.087776,-0.080127,0.248662,-0.079916,-0.048893,-0.091409,-0.154558,-0.046626,-0.002958,0.086786,-0.069715,-0.105628,-0.076419,-0.113558,-0.082256,-0.233498,-0.201875,-0.178801,-0.221568,-0.180121,-0.145978
0.040831,0.199877,0.024677,0.018626,-0.022482,-0.162662,-0.151873,-0.099051,-0.124555,-0.163387,0.292894,0.214628,0.245533,0.122643,-0.005370,-0.109188,-0.034631,0.139683,-0.178143,-0.070509,-0.045507,-0.012719,-0.058375,-0.044677,-0.254234,-0.196908,-0.198250,-0.294214,-0.263307,-0.189596
-0.030635,0.051754,-0.024663,-0.040589,0.047303,0.064901,0.041004,0.027191,-0.046272,0.029326,-0.069590,-0.138228,-0.062247,-0.040749,-0.056905,-0.023193,-0.003545,0.015606,-0.095293,-0.021002,-0.026296,0.009136,0.000193,-0.034453,0.189074,0.163222,0.184354,0.382109,-0.018481,0.151871
-0.032528,0.077455,-0.040004,-0.038977,-0.133071,-0.135056,-0.135191,-0.142193,-0.013949,-0.145906,-0.060356,-0.086270,-0.060974,-0.036995,-0.127851,-0.108587,-0.045439,-0.093107,-0.094871,-0.086678,-0.012067,0.121876,-0.023712,-0.022779,-0.151678,-0.048476,-0.050869,-0.011705,0.018381,-0.081896
-0.150376,0.069677,-0.138684,-0.120377,0.237787,0.053552,0.036553,0.038623,0.042112,0.124313,-0.061044,0.046664,-0.049195,-0.043644,0.034777,-0.058868,-0.015009,-0.027015,-0.098107,-0.026080,-0.121992,0.257537,-0.099812,-0.090096,0.386525,0.015072,0.103923,0.095511,0.012467,0.079458
0.233930,0.186688,0.251061,0.190503,-0.050106,0.351693,0.285615,0.251943,0.251708,0.013319,0.208556,0.099263,0.281013,0.120589,-0.016758,0.564198,0.164991,0.276262,0.461357,0.133048,0.278222,0.199701,0.349314,0.189347,-0.050641,0.475531,0.361032,0.462865,0.348757,0.130226
-0.040101,0.033492,-0.032127,-0.046528,0.069872,0.120419,0.022659,0.062927,0.082011,0.105779,-0.012592,-0.086623,-0.020688,-0.016823,-0.066933,-0.030103,-0.025363,-0.042359,-0.047170,-0.016511,0.039517,0.061908,0.029079,0.006542,0.136244,0.114615,0.075249,0.118879,0.165236,0.123011
-0.045307,0.085233,-0.045256,-0.052339,0.007039,0.001101,-0.014549,0.017897,-0.033141,-0.021643,-0.076542,-0.133609,-0.072189,-0.048276,-0.125471,-0.087408,-0.043873,-0.093638,-0.132441,-0.071684,-0.001394,0.112281,-0.008771,-0.034379,0.118414,0.132079,0.080361,0.158398,0.156169,0.080245
0.214052,-0.057141,0.219273,0.178626,0.122233,0.197101,0.254453,0.258354,0.048172,-0.048602,0.081017,-0.122338,0.067236,0.058317,-0.025393,0.108615,0.059713,0.097630,0.052593,-0.008979,0.233042,-0.116131,0.215841,0.168703,0.234639,0.247145,0.369258,0.423346,0.177064,0.051844
-0.280718,-0.082842,-0.278205,-0.192148,-0.093530,-0.137755,-0.170851,-0.213728,-0.021525,0.047017,-0.090122,-0.057495,-0.083497,-0.060015,0.065507,-0.067730,-0.040439,-0.111368,0.073137,-0.041903,-0.259879,-0.099073,-0.249022,-0.156897,-0.017623,-0.115032,-0.162451,-0.305726,0.040261,-0.064645
-0.045307,-0.021293,-0.041386,-0.051024,0.175496,0.057539,0.079196,0.121674,0.159789,0.104726,-0.042756,-0.071418,-0.045661,-0.030047,-0.017302,-0.015908,-0.007181,0.006703,-0.043793,-0.005248,-0.021316,0.060575,-0.022218,-0.029784,0.305299,0.157498,0.182437,0.323690,0.196973,0.222709
-0.098315,-0.157580,-0.096255,-0.087206,0.060844,-0.041166,-0.053607,-0.106507,-0.068999,-0.049865,-0.051266,-0.107729,-0.047970,-0.038228,-0.052792,-0.084178,-0.021903,-0.116237,-0.088117,-0.047431,-0.089263,-0.132655,-0.086564,-0.073236,0.112470,-0.037513,0.026207,-0.168819,-0.030309,-0.006138
-0.030162,0.101804,-0.034960,-0.039826,-0.079808,-0.083924,-0.096742,-0.074946,-0.001323,-0.118315,-0.062058,0.030089,-0.053294,-0.037611,-0.087908,-0.087558,-0.027636,0.000831,-0.058146,-0.063531,-0.039815,0.163720,-0.041144,-0.044677,-0.106773,-0.080687,-0.035135,0.046714,-0.005866,-0.096916
-0.112040,0.078132,-0.119197,-0.096284,-0.090189,-0.167723,-0.169235,-0.187719,-0.159908,-0.082511,0.000372,-0.001515,-0.010887,-0.022165,-0.040248,-0.118065,-0.051045,-0.082424,0.049498,-0.069991,-0.117011,0.001140,-0.120928,-0.089482,-0.157621,-0.163106,-0.173290,-0.266173,-0.092205,-0.120135
-0.023063,-0.099751,-0.032887,-0.035245,-0.176133,-0.134197,-0.164549,-0.157501,-0.231626,-0.068821,-0.078932,-0.064854,-0.066770,-0.048164,-0.087160,-0.102954,-0.053292,-0.072744,-0.102610,-0.042974,-0.056890,-0.066291,-0.055686,-0.055024,-0.154980,-0.093203,-0.133537,-0.098784,-0.109355,-0.024241
-0.103521,-0.035497,-0.112356,-0.092169,-0.124134,-0.174317,-0.161854,-0.176089,0.028475,-0.035754,-0.064411,-0.129056,-0.063425,-0.042710,0.005746,-0.128415,-0.047434,-0.071910,-0.008194,-0.040072,-0.112742,-0.115864,-0.117492,-0.086852,-0.118659,-0.160283,-0.143897,-0.177478,-0.022818,-0.064711
0.193701,-0.019941,0.195778,0.160386,0.166469,0.135449,0.207124,0.283702,0.141607,0.006369,0.155179,0.083130,0.094753,0.109214,-0.106808,0.031032,-0.009403,-0.048762,0.087208,0.045987,0.154067,-0.041237,0.138646,0.108242,-0.028849,-0.023833,-0.007898,0.061491,0.023703,-0.026734
0.046037,0.092335,0.036563,0.024565,-0.052363,-0.102849,-0.084980,-0.077431,-0.098797,-0.125476,-0.034283,-0.084634,-0.036237,-0.019475,-0.080429,-0.113994,-0.040060,-0.048762,-0.134974,-0.074828,0.065130,0.160255,0.051989,0.036723,0.043132,-0.047118,-0.000790,0.131937,-0.044501,-0.034211
-0.123399,-0.018250,-0.128734,-0.104301,-0.010114,-0.152172,-0.136924,-0.129916,0.054738,-0.078509,-0.029068,-0.056965,-0.032185,-0.031504,0.043751,-0.125846,-0.046474,-0.059218,0.163754,-0.048675,-0.121992,-0.085480,-0.126755,-0.092013,-0.049320,-0.162087,-0.144911,-0.176791,0.079883,-0.089111
0.240556,-0.024337,0.231711,0.210864,0.080705,0.068582,0.101923,0.203881,0.053223,-0.067136,0.116722,-0.005272,0.092868,0.116106,-0.019818,-0.018161,-0.006171,0.067889,-0.028456,-0.041005,0.351149,0.065639,0.312958,0.310759,0.198319,0.093950,0.092421,0.324721,0.125418,-0.006597
0.027579,0.077793,0.024746,0.000853,0.156538,0.098641,0.094894,0.160591,0.108778,0.100724,0.006311,-0.014775,-0.006175,-0.000461,-0.114967,0.023071,-0.015590,0.017501,-0.033381,0.010817,0.056948,0.133869,0.042028,0.025786,0.029264,0.169529,0.069099,0.236405,0.157154,0.166956
-0.050986,0.000688,-0.064674,-0.054163,-0.142279,-0.203825,-0.206437,-0.222426,0.003728,-0.164019,-0.000424,-0.000631,-0.012772,-0.013779,0.015298,-0.126815,-0.078792,-0.144519,0.019104,-0.027808,-0.072543,-0.091344,-0.084771,-0.063037,-0.199885,-0.186624,-0.215929,-0.355657,-0.091022,-0.138107
-0.260746,-0.253624,-0.260031,-0.182562,0.010470,-0.158337,-0.159769,-0.204374,-0.064959,0.191078,-0.090267,-0.140836,-0.085759,-0.059797,0.104328,-0.112117,-0.030514,-0.114683,0.005033,-0.034787,-0.240562,-0.273913,-0.235874,-0.148860,0.270299,-0.126481,-0.124112,-0.241980,0.062930,0.041415
-0.187292,-0.149126,-0.189476,-0.145488,0.153830,-0.072790,-0.182660,-0.179022,0.470395,0.143269,0.040061,0.049537,0.021012,-0.010678,0.016080,-0.108812,-0.061184,-0.068254,0.299540,0.074558,-0.186737,-0.219276,-0.186270,-0.125831,-0.032151,-0.150969,-0.200087,-0.305210,0.129360,-0.024569
-0.261692,0.057164,-0.257819,-0.183707,0.252232,-0.045123,-0.137768,-0.197118,0.008273,0.100514,-0.017010,0.187886,-0.017578,-0.040992,0.166197,0.046128,-0.004782,-0.048061,0.183313,-0.025804,-0.238498,0.036321,-0.225117,-0.149106,0.208224,-0.081948,-0.145510,-0.298372,0.014044,-0.044771
0.005808,0.096732,0.030758,-0.003898,0.077094,0.295868,0.292176,0.186933,0.069385,0.213193,0.108067,0.011304,0.118124,0.038183,0.080430,0.338585,0.093677,0.126612,-0.049844,0.080086,0.049833,0.102153,0.058961,0.019396,0.208885,0.359398,0.335472,0.219566,-0.011188,0.191881
-0.234478,-0.183620,-0.226446,-0.167122,-0.172883,-0.051626,-0.067758,-0.134787,0.267364,0.143900,0.001676,0.231645,-0.012159,-0.031410,0.057688,0.104409,0.028349,0.072057,0.300806,0.070032,-0.222668,-0.171834,-0.207536,-0.140209,-0.224583,-0.083889,-0.105821,-0.219025,0.075152,0.006259
-0.068498,0.153884,-0.064122,-0.066125,0.142996,0.067048,0.056234,0.098463,0.047162,0.065341,0.007361,-0.008587,0.002871,-0.007241,0.025156,0.007524,-0.005464,0.020910,-0.058990,-0.006699,0.029200,0.207697,0.022605,0.001897,0.348223,0.147311,0.104003,0.195855,0.095061,0.125634
0.030892,0.157266,0.037530,0.005689,0.188135,0.133608,0.088802,0.205621,0.071405,0.078820,-0.017191,0.014177,-0.019604,-0.009520,-0.011489,-0.017861,-0.022080,0.000831,-0.021702,-0.019724,0.037026,0.205564,0.036550,0.010941,0.214168,0.084733,0.024131,0.160803,0.082839,0.033872
-0.220658,0.058179,-0.220158,-0.163516,0.072580,-0.081624,-0.157168,-0.168385,-0.047787,0.130421,-0.061587,0.175510,-0.056828,-0.048818,0.118266,-0.059544,-0.037257,-0.046659,0.031627,0.015274,-0.208438,0.156790,-0.200365,-0.135146,0.148131,-0.085247,-0.142227,-0.169884,-0.004486,0.053550
-0.133338,-0.008443,-0.139376,-0.110621,-0.135147,-0.175851,-0.121156,-0.132302,-0.149302,-0.129057,-0.047971,-0.060545,-0.048771,-0.041440,0.076181,-0.122136,-0.028444,-0.053630,0.018119,-0.056966,-0.140135,-0.048967,-0.145730,-0.101721,-0.022245,-0.157935,-0.102067,-0.154626,-0.098710,-0.115019
-0.241294,-0.066272,-0.229279,-0.171533,0.092441,0.113364,0.525306,-0.025692,0.151203,0.371996,-0.028163,-0.005051,-0.046226,-0.042337,0.085258,0.454996,0.686632,0.405832,0.301510,0.199138,-0.211995,-0.080683,-0.207985,-0.136621,0.104546,0.176805,0.782597,0.207539,0.261629,0.220085
-0.063765,-0.094679,-0.073243,-0.064640,0.017602,-0.159502,-0.122468,-0.100791,-0.111929,-0.132005,-0.060971,-0.075949,-0.065733,-0.041104,0.031309,-0.149203,-0.040514,-0.059370,0.028110,-0.065258,-0.099936,-0.157709,-0.107531,-0.080044,-0.018283,-0.178183,-0.134416,-0.191705,-0.102061,-0.130171
0.227777,0.068324,0.218582,0.201532,-0.056606,-0.004420,0.044988,0.152042,-0.115969,-0.172443,0.138920,-0.092679,0.123448,0.104059,-0.088282,-0.067280,-0.023242,0.036065,-0.094027,-0.072444,0.305614,0.024061,0.292040,0.242189,-0.086301,-0.020049,-0.002786,0.220941,-0.068945,-0.118430
-0.247967,-0.157242,-0.229279,-0.174290,0.013268,0.149558,-0.006418,-0.100393,0.045647,0.568711,0.043827,-0.080590,0.014227,-0.027824,0.345685,0.512226,0.062667,0.111079,0.068494,0.626532,-0.232522,-0.266717,-0.222627,-0.146526,-0.077056,-0.010347,-0.102866,-0.229368,-0.127490,0.160397
0.145426,0.176880,0.153624,0.116442,0.096955,0.241271,0.188380,0.151694,0.058273,0.043648,0.067184,-0.038864,0.039530,0.054414,-0.041506,0.230434,0.026834,-0.009967,-0.074187,0.086512,0.250829,0.217025,0.220822,0.196721,0.172564,0.470680,0.307038,0.258742,0.081262,0.327654
-0.015490,-0.118351,-0.010635,-0.030027,0.039178,0.072569,-0.025561,0.008801,-0.075565,0.060286,-0.045798,-0.131797,-0.042834,-0.031728,-0.079001,-0.036261,-0.036120,-0.049065,-0.117385,-0.022971,0.010701,-0.128391,0.015134,-0.016758,0.057660,0.096957,0.004562,0.081422,-0.061454,0.124978
-0.086009,-0.093664,-0.088308,-0.078044,-0.041891,-0.110579,-0.129052,-0.130214,-0.046272,-0.077035,-0.056010,-0.042400,-0.053058,-0.038583,-0.074344,-0.054737,-0.034429,-0.072573,-0.094027,-0.051508,-0.076812,-0.065758,-0.087411,-0.066232,-0.097528,-0.067880,-0.081381,-0.096241,-0.055737,-0.051527
0.091945,0.012186,0.083829,0.069061,-0.042252,-0.061656,0.020831,0.086784,-0.006878,-0.187186,0.123928,-0.044389,0.101915,0.072680,0.128464,-0.025897,0.007844,0.119225,-0.070950,-0.063807,0.124540,-0.029777,0.107270,0.084157,0.116433,-0.048282,0.008556,0.128501,-0.049429,-0.131679
-0.028269,-0.282369,-0.028049,-0.040589,0.295565,0.001101,-0.046929,0.082708,0.298677,0.076082,0.001785,-0.044831,-0.010086,-0.014358,0.216168,0.021869,-0.051196,-0.067383,0.072856,0.081848,-0.077879,-0.351472,-0.079193,-0.067608,0.084075,-0.112898,-0.149200,-0.139300,-0.037602,-0.078944
0.185655,-0.106177,0.195086,0.148934,0.091538,0.338197,0.186506,0.293642,0.171910,0.082822,0.208375,-0.147267,0.162321,0.176435,0.030561,0.247183,0.037087,0.168666,0.075529,0.112595,0.217745,-0.180363,0.213351,0.179271,0.101905,0.299924,0.084993,0.328501,0.167602,0.176139
0.286464,0.158280,0.357480,0.250312,0.291051,0.739399,0.671511,0.554080,0.552718,0.392215,0.190667,0.147663,0.272485,0.142068,0.113507,0.321987,0.194965,0.267738,0.821857,0.075733,0.252608,0.161055,0.313954,0.182466,0.208224,0.351345,0.396095,0.468020,0.500541,0.102940
-0.059979,-0.043613,-0.060666,-0.063028,0.026900,-0.027241,-0.116938,-0.128077,-0.047282,-0.059554,-0.050578,-0.026930,-0.051268,-0.037331,-0.059421,-0.066604,-0.028242,-0.068519,-0.043090,-0.032714,-0.072187,-0.022847,-0.076603,-0.063528,-0.022906,-0.038968,-0.079144,-0.121465,-0.024001,-0.031259
-0.126712,0.056826,-0.125486,-0.107482,0.124941,-0.032884,-0.100490,-0.132153,0.015344,0.152746,-0.028996,0.211533,-0.037179,-0.029356,0.113167,-0.063224,-0.015237,-0.081268,-0.033521,0.006257,-0.112387,0.172782,-0.113209,-0.087368,0.154074,-0.084083,-0.077227,-0.183286,-0.027352,0.029937
-0.037261,-0.115984,-0.037862,-0.057217,0.103275,0.150785,0.065840,0.104129,0.065849,0.131053,-0.043155,-0.044389,-0.062718,-0.051134,-0.008396,0.077146,0.019965,0.038527,0.011224,0.027918,-0.026296,-0.066291,-0.052798,-0.065298,0.140206,0.218136,0.170616,0.193106,0.123447,0.115796
0.524999,0.190069,0.549589,0.518817,0.089733,0.497390,0.574275,0.673861,0.008778,0.105779,0.178210,0.056830,0.212785,0.148792,0.038244,0.236217,0.064157,0.161089,-0.139195,0.072485,0.488467,0.211694,0.520139,0.413246,0.164640,0.342807,0.299849,0.591388,-0.107580,0.138752
0.235350,0.236738,0.256589,0.202380,0.226954,0.229308,0.245784,0.486982,-0.089706,0.198871,0.041220,0.374193,0.138291,0.049987,0.017134,0.263030,-0.026651,0.125665,0.140959,0.227848,0.144461,0.187707,0.169524,0.102590,0.045113,0.026618,-0.023154,0.238810,-0.116254,0.053025
-0.100681,-0.123086,-0.103787,-0.089751,0.007852,-0.100273,-0.110800,-0.150542,0.135041,-0.065662,-0.064484,0.008431,-0.067147,-0.045157,-0.036441,-0.055263,-0.029858,-0.090342,-0.011571,-0.041040,-0.092465,-0.020715,-0.097023,-0.076849,0.035207,-0.052357,-0.036333,-0.131568,0.094272,-0.030866
