-0.232141,-0.340835,-0.390120,-0.218083,-0.051581,-0.048441,-0.266923,0.344748,-0.215229,-0.328555,-0.240133,-0.242100,-0.224549,0.125498,-0.017139,-0.234129,-0.331087,-0.421080
0.289598,0.351473,0.220991,0.148730,0.036331,0.045899,0.321312,-0.283823,0.368105,0.271445,0.212498,0.307061,0.259728,-0.006081,-0.244412,0.375627,-0.064421,0.112254
0.180902,0.005319,0.040435,0.105062,0.025342,-0.048441,0.151377,-0.226680,0.118105,-0.028555,0.149341,0.155982,-0.073606,0.046550,-0.017139,-0.136568,0.202246,-0.087746
-0.297358,-0.263912,-0.265120,-0.174414,-0.073559,-0.029573,-0.149276,0.144748,-0.131895,-0.257126,-0.108554,-0.150973,-0.105052,0.138656,0.119224,0.180505,-0.297754,-0.354413
-0.101706,-0.071604,0.040435,-0.039043,0.025342,0.045899,-0.090453,0.059034,-0.131895,0.042874,-0.082238,-0.100613,-0.004423,-0.006081,-0.062594,-0.087788,-0.131087,0.012254
-0.123445,-0.110065,-0.070676,-0.078345,-0.040592,-0.010705,-0.188492,0.173320,-0.215229,-0.085697,-0.124344,-0.176153,-0.105052,-0.111344,0.164679,-0.039007,0.302246,0.312254
-0.014750,-0.379296,-0.223454,-0.065244,-0.029603,-0.048441,-0.175420,0.144748,-0.215229,-0.285697,-0.140133,-0.162963,-0.344046,-0.111344,-0.062594,0.009773,0.268913,0.212254
0.159163,0.120704,0.345991,0.231699,0.069298,0.027031,0.255953,-0.255252,0.284771,0.085731,0.228288,0.241113,0.184256,-0.032397,-0.062594,0.619529,0.035579,0.212254
-0.145184,-0.263912,0.040435,0.035193,-0.007625,-0.010705,-0.031629,-0.026680,-0.048562,-0.271412,-0.013817,-0.045457,-0.281153,-0.124502,-0.244412,0.302456,0.302246,0.312254
0.137424,0.043781,0.109880,0.013359,0.058309,0.008163,-0.077381,0.059034,-0.048562,0.028588,-0.098028,-0.092220,0.058470,-0.071871,0.482861,-0.136568,0.102246,0.145587
-0.253880,-0.033142,-0.140120,-0.222449,-0.106526,-0.029573,-0.110060,0.087606,-0.131895,-0.014269,-0.076975,-0.119798,0.014445,0.125498,-0.198958,-0.258519,-0.297754,-0.354413
-0.079967,0.120704,0.054324,0.598511,0.706661,0.762880,-0.103524,0.087606,-0.131895,0.114303,0.438814,-0.112604,0.159099,0.599182,-0.289867,0.058554,-0.131087,-0.054413
0.267859,0.313011,0.220991,0.030826,-0.084548,0.027031,0.308240,-0.283823,0.284771,0.328588,0.244077,0.301066,0.272306,0.020235,-0.244412,-0.087788,-0.064421,0.045587
-0.275619,0.005319,-0.195676,0.000258,0.124243,-0.048441,-0.116596,0.087606,-0.131895,-0.028555,-0.082238,-0.124594,0.071048,0.033392,0.028315,-0.307300,-0.197754,-0.221080
0.028729,0.120704,0.304324,0.196765,0.058309,0.008163,0.236345,-0.255252,0.201438,0.042874,0.201972,0.225526,0.171677,0.020235,-0.062594,-0.087788,-0.097754,-0.087746
-0.123445,-0.302373,-0.431787,-0.279218,-0.106526,-0.067309,-0.325747,0.459034,-0.298562,-0.285697,-0.282238,-0.279270,-0.312599,0.178129,0.073770,0.082944,-0.331087,-0.421080
0.006989,0.159165,0.068213,-0.139480,-0.084548,0.045899,-0.070845,0.059034,-0.048562,0.200017,-0.055923,-0.088623,0.071048,0.033392,-0.062594,-0.185349,-0.197754,-0.054413
-0.014750,-0.302373,-0.084565,0.061393,0.014353,-0.010705,-0.031629,-0.026680,-0.048562,-0.199983,0.012498,-0.041860,-0.224549,-0.071871,-0.108049,-0.136568,0.102246,0.045587
0.550468,0.351473,0.332102,0.222966,0.036331,0.064766,0.288632,-0.283823,0.284771,0.271445,0.180919,0.281881,0.360357,-0.085029,0.619224,-0.282910,0.102246,0.212254
-0.014750,0.043781,-0.001231,-0.104545,-0.040592,0.045899,-0.064309,0.059034,-0.048562,0.171445,-0.045396,-0.082628,0.089916,0.059708,-0.198958,-0.209739,-0.197754,-0.054413
-0.058228,-0.071604,-0.167898,-0.156947,-0.073559,-0.010705,-0.253851,0.287606,-0.215229,-0.028555,-0.155923,-0.224114,-0.117631,-0.032397,-0.244412,-0.112178,0.035579,-0.054413
-0.188663,-0.110065,-0.223454,-0.204982,-0.084548,-0.048441,-0.136204,0.144748,-0.131895,-0.099983,-0.087502,-0.147376,-0.004423,0.204445,-0.017139,0.034164,-0.297754,-0.454413
-0.101706,0.082242,-0.015120,-0.095812,0.025342,0.045899,-0.083917,0.087606,-0.048562,0.214303,-0.098028,-0.105409,0.083627,0.046550,-0.017139,0.009773,-0.164421,-0.087746
-0.058228,0.005319,-0.042898,0.030826,-0.029603,0.008163,-0.038165,-0.026680,-0.048562,0.000017,-0.024344,-0.043059,0.027023,-0.137660,-0.289867,-0.063397,0.335579,0.412254
-0.340837,-0.263912,-0.265120,-0.235550,-0.117515,-0.048441,-0.175420,0.173320,-0.131895,-0.257126,-0.140133,-0.168958,-0.180524,0.059708,-0.198958,-0.209739,-0.264421,-0.354413
-0.036489,-0.263912,-0.154009,0.022092,0.047320,-0.029573,-0.096989,0.059034,-0.131895,-0.214269,-0.040133,-0.101812,-0.281153,-0.032397,-0.108049,0.278066,0.002246,-0.021080
0.093946,0.389935,0.262658,0.257900,0.091276,0.008163,0.269025,-0.283823,0.284771,0.285731,0.249341,0.265094,0.442118,-0.006081,-0.244412,-0.160958,-0.031087,0.045587
0.159163,-0.110065,-0.279009,0.026459,0.058309,-0.048441,-0.129668,0.059034,-0.131895,-0.128555,-0.103291,-0.118599,-0.061027,-0.098187,0.028315,-0.039007,0.435579,0.445587
0.159163,0.428396,0.304324,0.070127,-0.095537,-0.048441,0.576214,-0.426680,0.618105,0.285731,0.454604,0.618811,0.347778,0.138656,-0.062594,0.326847,-0.297754,-0.387746
0.006989,-0.340835,-0.223454,-0.078345,-0.007625,-0.010705,-0.234243,0.259034,-0.215229,-0.185697,-0.182238,-0.209726,-0.350335,-0.137660,0.119224,-0.234129,0.402246,0.412254
0.072207,-0.033142,0.193213,0.113795,0.014353,0.008163,0.105626,-0.140966,0.118105,-0.057126,0.070393,0.086437,-0.061027,-0.085029,-0.108049,-0.112178,0.068913,0.112254
-0.101706,0.082242,0.026546,-0.156947,-0.073559,0.045899,-0.077381,0.087606,-0.048562,0.171445,-0.103291,-0.103011,0.008155,0.020235,-0.062594,-0.087788,-0.231087,-0.121080
0.289598,0.313011,0.290435,0.227332,0.047320,0.045899,0.262489,-0.255252,0.284771,0.214303,0.175656,0.255502,0.234570,-0.085029,-0.289867,-0.282910,0.068913,0.178920
-0.188663,-0.225450,-0.195676,-0.218083,-0.106526,-0.067309,-0.266923,0.344748,-0.215229,-0.185697,-0.213817,-0.238503,-0.205681,0.033392,0.073770,-0.112178,-0.231087,-0.287746
0.202642,0.197627,0.220991,0.188031,0.014353,0.008163,0.157913,-0.198109,0.118105,0.185731,0.133551,0.152384,0.064759,-0.111344,-0.062594,-0.185349,0.302246,0.278920
-0.362576,-0.263912,-0.265120,-0.148214,-0.029603,-0.067309,-0.253851,0.316177,-0.215229,-0.257126,-0.229607,-0.231309,-0.224549,0.086024,0.301042,0.204895,-0.197754,-0.287746
0.050468,-0.186989,-0.167898,-0.213716,-0.128504,-0.010705,-0.208100,0.259034,-0.215229,-0.099983,-0.140133,-0.204930,-0.224549,0.099182,0.164679,0.009773,-0.197754,-0.421080
-0.232141,-0.110065,-0.223454,-0.056510,0.058309,-0.029573,-0.123132,0.116177,-0.131895,-0.057126,-0.076975,-0.128191,-0.098763,0.072866,-0.108049,-0.258519,-0.231087,-0.254413
-0.014750,0.005319,0.054324,0.139996,0.080287,-0.029573,0.099090,-0.169537,0.118105,-0.042840,0.075656,0.099627,0.052180,-0.006081,-0.289867,-0.209739,0.168913,0.045587
-0.101706,-0.148527,-0.098454,-0.113279,-0.062570,-0.029573,-0.149276,0.144748,-0.131895,-0.157126,-0.098028,-0.147376,-0.117631,0.046550,0.528315,-0.185349,-0.164421,-0.254413
-0.275619,-0.071604,-0.195676,-0.191882,-0.051581,-0.010705,-0.129668,0.144748,-0.131895,-0.028555,-0.103291,-0.140181,-0.017002,0.138656,-0.017139,0.131725,-0.331087,-0.387746
0.093946,0.389935,0.262658,0.218599,0.080287,0.045899,0.367064,-0.312394,0.368105,0.428588,0.223025,0.369411,0.259728,0.020235,-0.017139,0.034164,-0.064421,-0.021080
-0.166924,-0.033142,-0.056787,-0.021576,0.069298,0.008163,-0.175420,0.144748,-0.215229,-0.014269,-0.108554,-0.161764,-0.023291,-0.032397,-0.244412,-0.039007,0.035579,0.178920
0.093946,0.159165,0.026546,0.218599,0.135232,-0.029573,0.138306,-0.198109,0.118105,0.085731,0.101972,0.141593,0.215702,0.020235,-0.108049,-0.136568,0.202246,-0.021080
0.050468,0.389935,0.220991,-0.034676,-0.084548,0.027031,0.301704,-0.283823,0.284771,0.385731,0.196709,0.291473,0.291174,0.046550,-0.153503,-0.160958,-0.131087,-0.087746
0.072207,0.543781,0.359880,0.253533,0.091276,0.045899,0.360528,-0.312394,0.368105,0.542874,0.191446,0.350226,0.272306,-0.032397,0.164679,0.302456,-0.097754,0.078920
-0.036489,-0.225450,0.123769,0.096328,0.003364,-0.010705,0.046802,-0.112394,0.034771,-0.157126,0.038814,0.031281,-0.149077,-0.071871,-0.153503,0.253676,0.102246,0.145587
-0.449532,-0.302373,-0.404009,-0.253017,-0.084548,-0.048441,-0.279995,0.401891,-0.215229,-0.285697,-0.282238,-0.255289,-0.174235,0.125498,-0.244412,0.058554,-0.431087,-0.387746
-0.101706,-0.110065,0.095991,-0.095812,-0.007625,0.045899,-0.116596,0.087606,-0.131895,-0.042840,-0.098028,-0.122196,-0.073606,-0.006081,0.210133,0.253676,-0.064421,0.112254
0.159163,0.313011,0.290435,0.148730,0.014353,0.008163,0.170985,-0.198109,0.118105,0.200017,0.112498,0.157181,0.221992,-0.058713,-0.062594,-0.185349,0.068913,0.078920
-0.058228,-0.225450,0.012658,0.004625,-0.018614,-0.010705,0.020659,-0.083823,0.034771,-0.199983,0.044077,0.006102,-0.142788,-0.006081,-0.289867,-0.063397,-0.031087,-0.054413
-0.166924,-0.186989,-0.279009,-0.126379,0.003364,-0.029573,-0.123132,0.116177,-0.131895,-0.214269,-0.124344,-0.131788,-0.010713,0.125498,-0.198958,-0.234129,-0.297754,-0.354413
0.224381,0.274550,0.165435,0.170564,0.047320,-0.067309,0.255953,-0.283823,0.284771,0.185731,0.201972,0.271090,0.272306,0.046550,0.210133,-0.209739,0.135579,-0.154413
-0.101706,-0.033142,-0.195676,-0.244283,-0.128504,-0.029573,-0.123132,0.116177,-0.131895,-0.014269,-0.092765,-0.134186,0.089916,0.204445,-0.017139,-0.185349,-0.331087,-0.454413
-0.145184,0.043781,-0.154009,-0.043410,0.047320,-0.048441,-0.116596,0.087606,-0.131895,-0.028555,-0.071712,-0.116201,0.089916,0.007077,-0.198958,-0.307300,-0.097754,-0.187746
0.115685,0.236088,0.137658,0.148730,0.036331,-0.067309,0.262489,-0.283823,0.284771,0.157160,0.228288,0.277085,0.247149,0.072866,-0.062594,-0.039007,0.068913,-0.221080
0.006989,-0.340835,-0.195676,-0.183148,-0.084548,-0.029573,-0.273459,0.316177,-0.215229,-0.228555,-0.176975,-0.237304,-0.369203,-0.085029,-0.244412,-0.258519,0.202246,0.012254
-0.319098,-0.186989,-0.029009,-0.156947,-0.073559,-0.029573,-0.142740,0.173320,-0.131895,-0.185697,-0.087502,-0.154570,-0.193103,0.046550,0.073770,0.424408,-0.264421,-0.087746
-0.101706,-0.186989,-0.084565,0.083228,0.157210,-0.029573,-0.123132,0.087606,-0.131895,-0.171412,-0.076975,-0.117400,-0.167945,-0.006081,-0.153503,-0.112178,0.135579,0.045587
0.354816,0.505319,0.332102,0.048293,-0.117515,-0.048441,0.602358,-0.426680,0.618105,0.328588,0.470393,0.669171,0.517589,0.138656,0.119224,0.009773,-0.264421,-0.454413
-0.101706,-0.148527,0.026546,-0.122013,-0.040592,0.008163,-0.129668,0.116177,-0.131895,-0.042840,-0.087502,-0.131788,-0.079895,-0.006081,-0.108049,0.131725,-0.031087,0.145587
-0.166924,-0.302373,-0.306787,-0.235550,-0.084548,-0.067309,-0.325747,0.430463,-0.298562,-0.228555,-0.250659,-0.276872,-0.287442,-0.006081,-0.198958,-0.112178,-0.097754,-0.187746
-0.058228,-0.110065,0.026546,0.174931,0.146221,-0.048441,0.014123,-0.083823,-0.048562,-0.142840,0.001972,0.007301,-0.086184,-0.045555,-0.153503,-0.014617,0.235579,0.178920
-0.297358,-0.302373,-0.348454,-0.231183,-0.073559,-0.048441,-0.286531,0.373320,-0.215229,-0.328555,-0.245396,-0.252891,-0.268574,0.112340,0.073770,-0.185349,-0.364421,-0.387746
0.224381,0.389935,0.345991,0.231699,0.069298,0.045899,0.321312,-0.283823,0.284771,0.357160,0.228288,0.315454,0.341489,-0.019239,-0.153503,-0.063397,-0.031087,0.112254
0.006989,-0.263912,0.026546,-0.047777,-0.073559,0.008163,0.001051,-0.055252,-0.048562,-0.257126,0.038814,-0.011884,-0.123920,-0.045555,0.119224,0.058554,0.035579,-0.021080
0.224381,0.274550,0.248769,0.096328,-0.029603,0.008163,0.184057,-0.226680,0.201438,0.142874,0.154604,0.171569,0.372935,-0.032397,0.164679,-0.063397,0.068913,0.078920
0.006989,0.120704,0.068213,-0.030310,0.025342,0.027031,-0.077381,0.059034,-0.048562,0.185731,-0.050659,-0.092220,0.071048,0.033392,-0.108049,0.058554,-0.164421,-0.021080
-0.210402,0.005319,-0.223454,-0.065244,0.036331,-0.048441,-0.155812,0.144748,-0.131895,-0.057126,-0.108554,-0.153371,0.014445,0.007077,-0.198958,-0.234129,-0.164421,-0.254413
0.072207,0.197627,0.359880,0.183664,0.036331,0.027031,0.295168,-0.283823,0.284771,0.114303,0.228288,0.291473,0.272306,-0.006081,0.028315,0.400017,-0.031087,0.045587
-0.101706,-0.110065,-0.029009,-0.078345,0.003364,-0.048441,-0.162348,0.144748,-0.131895,-0.128555,-0.119081,-0.158167,-0.029581,0.020235,0.482861,0.009773,-0.131087,-0.221080
-0.166924,-0.071604,-0.195676,-0.073978,0.003364,-0.029573,-0.123132,0.087606,-0.131895,-0.085697,-0.050659,-0.123395,-0.067316,0.033392,-0.108049,-0.087788,-0.031087,-0.121080
0.028729,0.043781,0.318213,0.218599,0.069298,0.008163,0.210201,-0.226680,0.201438,0.000017,0.180919,0.194351,0.165388,-0.045555,-0.062594,0.619529,0.068913,0.212254
-0.145184,-0.033142,-0.237342,-0.196248,-0.062570,-0.048441,-0.129668,0.144748,-0.131895,-0.057126,-0.098028,-0.142580,-0.023291,0.191287,-0.108049,-0.014617,-0.331087,-0.454413
-0.253880,0.005319,-0.223454,0.362704,0.706661,0.819483,-0.136204,0.116177,-0.131895,-0.057126,0.254604,-0.136584,0.064759,0.612340,-0.244412,-0.282910,-0.264421,-0.354413
0.028729,-0.110065,0.040435,0.022092,0.047320,0.008163,-0.103524,0.087606,-0.131895,-0.057126,-0.108554,-0.111404,-0.155367,-0.098187,0.210133,-0.185349,0.235579,0.278920
0.006989,-0.110065,-0.195676,-0.082711,0.025342,-0.029573,-0.266923,0.316177,-0.215229,-0.071412,-0.182238,-0.232508,-0.098763,-0.045555,0.346497,-0.185349,0.102246,0.012254
-0.036489,-0.263912,-0.306787,-0.170048,0.003364,-0.067309,-0.358426,0.487606,-0.298562,-0.228555,-0.282238,-0.294858,-0.237128,-0.006081,0.346497,-0.185349,0.035579,-0.054413
0.180902,0.005319,0.012658,0.126896,0.036331,-0.067309,0.164449,-0.226680,0.118105,-0.028555,0.191446,0.163176,-0.048448,0.086024,-0.289867,0.351237,0.135579,-0.154413
0.311337,0.313011,0.290435,0.144363,0.025342,0.027031,0.334384,-0.312394,0.368105,0.285731,0.186183,0.325046,0.247149,0.007077,0.210133,-0.063397,-0.031087,0.112254
0.115685,0.043781,0.318213,0.174931,0.025342,0.045899,0.184057,-0.198109,0.201438,0.057160,0.123025,0.161977,-0.098763,-0.098187,-0.289867,0.497578,0.168913,0.312254
-0.188663,-0.225450,-0.070676,-0.078345,-0.029603,-0.010705,-0.123132,0.116177,-0.131895,-0.199983,-0.066449,-0.130589,-0.262285,0.007077,-0.289867,0.082944,-0.164421,-0.087746
-0.297358,-0.033142,-0.195676,-0.148214,-0.029603,-0.010705,-0.123132,0.116177,-0.131895,-0.042840,-0.098028,-0.132987,-0.010713,0.099182,0.028315,-0.014617,-0.297754,-0.354413
0.115685,0.120704,-0.042898,0.131262,0.069298,-0.048441,0.105626,-0.169537,0.118105,0.071445,0.070393,0.100826,-0.023291,0.020235,-0.062594,-0.112178,0.202246,-0.021080
-0.101706,-0.186989,-0.070676,-0.043410,0.036331,0.008163,-0.162348,0.144748,-0.131895,-0.099983,-0.108554,-0.150973,-0.199392,-0.032397,-0.289867,-0.185349,0.035579,0.145587
0.006989,0.120704,0.012658,-0.030310,0.025342,0.027031,-0.083917,0.059034,-0.131895,0.071445,-0.061186,-0.099414,0.077338,0.020235,-0.108049,0.034164,-0.131087,0.012254
-0.362576,-0.263912,-0.098454,-0.108912,-0.029603,-0.048441,-0.142740,0.144748,-0.131895,-0.228555,-0.113817,-0.149774,-0.243417,0.099182,0.437406,0.180505,-0.264421,-0.287746
-0.123445,-0.379296,-0.445676,-0.209349,-0.040592,-0.067309,-0.358426,0.516177,-0.298562,-0.371412,-0.298028,-0.297256,-0.230838,0.020235,0.664679,-0.209739,-0.231087,-0.287746
-0.014750,-0.071604,0.040435,-0.156947,-0.084548,0.027031,-0.090453,0.087606,-0.131895,0.071445,-0.076975,-0.106608,-0.061027,0.033392,0.255588,0.009773,-0.164421,0.012254
0.028729,0.082242,0.082102,-0.030310,0.025342,0.045899,-0.064309,0.059034,-0.048562,0.128588,-0.066449,-0.082628,0.064759,-0.019239,0.255588,0.009773,0.002246,0.078920
0.137424,0.005319,0.248769,0.174931,0.036331,-0.010705,0.210201,-0.255252,0.201438,-0.014269,0.223025,0.205142,0.089916,-0.006081,-0.062594,-0.185349,0.002246,-0.021080
0.333076,0.313011,0.373769,0.227332,0.080287,0.064766,0.340920,-0.283823,0.368105,0.300017,0.196709,0.326245,0.234570,-0.006081,0.301042,0.375627,-0.031087,0.178920
-0.188663,-0.071604,-0.251231,-0.178781,-0.062570,-0.010705,-0.123132,0.144748,-0.131895,-0.057126,-0.108554,-0.138982,-0.010713,0.125498,0.119224,0.034164,-0.297754,-0.387746
-0.014750,0.159165,-0.042898,0.048293,0.036331,-0.029573,0.027194,-0.112394,0.034771,0.142874,0.001972,0.027684,0.121363,-0.032397,-0.062594,-0.063397,0.268913,0.212254
-0.101706,-0.302373,-0.390120,-0.218083,-0.095537,-0.067309,-0.227707,0.259034,-0.215229,-0.299983,-0.198028,-0.208527,-0.180524,0.086024,0.437406,0.034164,-0.164421,-0.354413
-0.079967,0.120704,-0.056787,-0.117646,-0.029603,0.045899,-0.057773,0.059034,-0.048562,0.171445,-0.082238,-0.083827,0.064759,0.046550,0.164679,-0.039007,-0.197754,-0.121080
-0.036489,-0.186989,-0.001231,-0.025943,0.014353,0.008163,-0.149276,0.116177,-0.131895,-0.114269,-0.124344,-0.144978,-0.237128,-0.111344,0.119224,-0.307300,0.335579,0.345587
-0.079967,-0.340835,-0.348454,-0.170048,-0.051581,-0.048441,-0.312675,0.430463,-0.298562,-0.299983,-0.271712,-0.268479,-0.268574,-0.058713,0.710133,0.253676,0.035579,-0.021080
-0.188663,0.005319,-0.154009,-0.082711,0.014353,-0.010705,-0.168884,0.144748,-0.131895,-0.014269,-0.092765,-0.159366,0.027023,-0.006081,-0.198958,-0.234129,-0.064421,0.012254
-0.079967,0.043781,-0.029009,-0.113279,0.003364,0.045899,-0.064309,0.059034,-0.048562,0.114303,-0.103291,-0.088623,0.071048,0.020235,0.482861,-0.136568,-0.131087,-0.087746
-0.101706,-0.110065,-0.167898,-0.091445,0.003364,-0.029573,-0.142740,0.116177,-0.131895,-0.071412,-0.066449,-0.140181,-0.136499,0.046550,-0.198958,-0.160958,-0.097754,-0.221080
-0.188663,-0.148527,-0.223454,-0.060877,0.036331,0.253446,-0.129668,0.116177,-0.131895,-0.128555,-0.082238,-0.131788,-0.123920,0.033392,-0.017139,0.082944,-0.164421,-0.154413
0.072207,0.005319,0.082102,0.017725,0.058309,0.027031,-0.077381,0.059034,-0.048562,0.128588,-0.082238,-0.089822,-0.111342,-0.071871,0.073770,-0.014617,0.102246,0.145587
0.137424,0.120704,0.179324,0.174931,0.069298,-0.029573,0.197129,-0.255252,0.201438,0.028588,0.144077,0.197948,0.159099,0.007077,0.028315,-0.039007,0.102246,-0.054413
0.137424,0.043781,0.304324,0.065760,-0.018614,0.008163,0.184057,-0.198109,0.201438,-0.014269,0.175656,0.165574,0.146520,0.007077,0.301042,0.009773,0.002246,0.045587
-0.166924,-0.340835,-0.070676,-0.017209,-0.018614,-0.029573,-0.123132,0.116177,-0.131895,-0.285697,-0.076975,-0.130589,-0.274864,-0.085029,-0.289867,0.473188,0.235579,0.245587
0.072207,-0.110065,0.262658,0.074494,-0.029603,0.008163,0.112162,-0.140966,0.118105,-0.142840,0.101972,0.085238,-0.042159,-0.071871,0.028315,0.692700,0.168913,0.345587
0.093946,-0.225450,-0.195676,-0.209349,-0.139493,-0.029573,-0.227707,0.287606,-0.215229,-0.085697,-0.129607,-0.214522,-0.255996,0.033392,-0.108049,-0.282910,-0.097754,-0.321080
0.180902,0.351473,0.248769,-0.025943,-0.095537,0.027031,0.288632,-0.283823,0.284771,0.357160,0.159867,0.274687,0.165388,0.046550,0.255588,0.351237,-0.064421,-0.021080
-0.101706,0.082242,0.012658,0.668380,0.783584,0.744012,-0.070845,0.059034,-0.048562,0.214303,0.212498,-0.091021,0.008155,0.322866,-0.289867,0.034164,-0.164421,-0.054413
-0.166924,0.120704,-0.098454,-0.143847,-0.040592,0.027031,-0.051237,0.059034,-0.048562,0.214303,-0.098028,-0.082628,0.064759,0.033392,-0.153503,-0.282910,-0.197754,-0.121080
-0.145184,-0.110065,-0.251231,-0.082711,0.025342,0.027031,-0.234243,0.259034,-0.215229,-0.085697,-0.166449,-0.210925,-0.098763,-0.071871,0.028315,-0.282910,0.135579,0.178920
-0.123445,-0.302373,-0.265120,-0.170048,-0.040592,-0.067309,-0.286531,0.373320,-0.215229,-0.257126,-0.250659,-0.251692,-0.186813,0.020235,0.346497,0.180505,-0.164421,-0.254413
