0.264510,-0.022503,0.261283,-0.006140,0.261557,-0.023790,0.263675,0.006813,0.262403,-0.047573,0.240951,-0.115661,0.194603,-0.163566,0.119703,-0.179304,0.032913,-0.150662,-0.069126,-0.110199,-0.126386,-0.062736,-0.182122,0.024138,-0.204465,0.085433,-0.228781,0.189839,-0.232571,0.221071,-0.233752,0.192026,-0.252249,0.024196,-0.159159,-0.124835,-0.003803,-0.198067,0.150461,-0.166403,0.248117,-0.269848,0.298197,-0.120423,0.318161,-0.001357,0.352019,0.067659,0.361784,0.094394,0.353978,0.088998,0.340638,0.074232,0.301396,-0.081329,0.237522,-0.199802,0.152843,-0.239159,0.023675,-0.229816,-0.095030,-0.200294,-0.197881,-0.165772,-0.270614,-0.098182,-0.295886,0.011376,-0.304966,0.151070,-0.302073,0.255424,-0.303904,0.269733,-0.301658,0.271380,-0.300176,0.292431,-0.287003,0.205155,-0.254557,0.067207,-0.169944,-0.014112,-0.054382,-0.057226,0.039765,-0.064238
0.321975,0.052738,0.320779,0.050101,0.325486,0.042246,0.325608,0.031973,0.317701,0.003224,0.308401,-0.033376,0.271526,-0.071209,0.196448,-0.160072,0.140888,-0.086569,0.077802,-0.081449,0.002495,-0.062736,-0.066383,-0.028326,-0.105320,0.034408,-0.137488,0.091246,-0.159299,0.147838,-0.185826,0.230726,-0.205946,0.275802,-0.211270,0.212963,-0.166597,0.111920,-0.081541,-0.010053,0.037035,-0.044349,0.136989,-0.056667,0.205685,-0.065114,0.274343,-0.078836,0.338034,-0.001660,0.365471,0.056209,0.379361,0.109711,0.378852,0.116777,0.371918,0.083675,0.352843,0.007761,0.301183,-0.072901,0.222389,-0.106992,0.141705,-0.081508,0.045932,-0.081386,-0.052825,-0.057794,-0.125426,-0.015596,-0.165019,0.068688,-0.199292,0.112664,-0.230383,0.168203,-0.245440,0.249888,-0.250525,0.281842,-0.222714,0.235883,-0.161805,0.163739,-0.092005,0.031247,0.018370,-0.003553
-0.328591,-0.332842,-0.319944,-0.337390,-0.311499,-0.350834,-0.289078,-0.370549,-0.239910,-0.403128,-0.156719,-0.425786,-0.029177,-0.424721,0.122036,-0.384433,0.255913,-0.285287,0.364528,-0.135760,0.436864,0.018696,0.445196,0.161839,0.420540,0.164515,0.403912,0.203918,0.403208,0.212626,0.391510,0.209885,0.370440,0.117745,0.314792,-0.031182,0.233924,-0.171413,0.121123,-0.283662,-0.010449,-0.374416,-0.140082,-0.419081,-0.273531,-0.387260,-0.373711,-0.295401,-0.405440,-0.233293,-0.395443,-0.230679,-0.381455,-0.293513,-0.343251,-0.310884,-0.252224,-0.364916,-0.127151,-0.405825,0.035635,-0.414432,0.210458,-0.331481,0.338420,-0.207917,0.427233,-0.075784,0.442535,0.043073,0.431393,0.120204,0.402427,0.156038,0.365560,0.112664,0.327274,0.025346,0.272451,-0.099666,0.204410,-0.227361,0.119109,-0.315324,0.011312,-0.355218,-0.092005,-0.325319,-0.180071,-0.275325
-0.425145,-0.398685,-0.416056,-0.409278,-0.405102,-0.398014,-0.360177,-0.420854,-0.269858,-0.425345,-0.147413,-0.394137,-0.026851,-0.322801,0.063891,-0.201749,0.124455,-0.048105,0.156001,0.084684,0.171946,0.194591,0.176667,0.253649,0.166229,0.205324,0.157629,0.195473,0.138122,0.116844,0.093037,0.010484,0.030164,-0.153231,-0.067355,-0.315464,-0.179516,-0.421409,-0.310868,-0.482367,-0.427334,-0.505130,-0.490210,-0.486185,-0.532693,-0.430881,-0.538759,-0.422786,-0.507575,-0.397137,-0.457519,-0.424664,-0.397401,-0.516092,-0.343251,-0.493273,-0.229448,-0.486414,-0.101277,-0.442852,0.028461,-0.359043,0.131698,-0.226529,0.193223,-0.101166,0.230588,0.002654,0.231894,0.092063,0.210940,0.151070,0.173299,0.134946,0.150074,0.073400,0.119725,-0.003751,0.059829,-0.133097,-0.025199,-0.245767,-0.142036,-0.297250,-0.249379,-0.305657,-0.313794,-0.293145,-0.349333,-0.280602
-0.436638,-0.342254,-0.438936,-0.343640,-0.434789,-0.341406,-0.438155,-0.342238,-0.424243,-0.358680,-0.338114,-0.368819,-0.210994,-0.376953,-0.087265,-0.333147,0.016481,-0.237199,0.113342,-0.113401,0.183890,0.031726,0.229911,0.158567,0.228726,0.174720,0.227693,0.206741,0.228631,0.229516,0.223762,0.236679,0.222293,0.172581,0.188235,-0.001087,0.112476,-0.181406,-0.009547,-0.296692,-0.163488,-0.361344,-0.318923,-0.378809,-0.410440,-0.340276,-0.448952,-0.304949,-0.474320,-0.272845,-0.462106,-0.268921,-0.449796,-0.322541,-0.434368,-0.304594,-0.382062,-0.321299,-0.294221,-0.350265,-0.146180,-0.362127,0.009975,-0.308168,0.139356,-0.205102,0.218599,-0.095387,0.257349,0.028669,0.285940,0.151070,0.278226,0.192172,0.269320,0.188580,0.264378,0.192009,0.257714,0.152615,0.230160,0.030315,0.180687,-0.098451,0.102961,-0.200692,-0.006858,-0.250246,-0.121712,-0.254215
-0.413652,-0.282694,-0.411477,-0.284267,-0.405102,-0.284798,-0.394577,-0.288781,-0.345895,-0.314246,-0.268343,-0.327683,-0.159716,-0.313253,-0.052386,-0.249822,0.028216,-0.125019,0.101495,0.020781,0.164789,0.152250,0.206765,0.243806,0.207177,0.220631,0.200087,0.248992,0.189845,0.235151,0.164933,0.159292,0.122758,0.033867,0.041832,-0.094725,-0.065816,-0.198067,-0.185547,-0.251100,-0.308602,-0.237166,-0.419679,-0.204314,-0.466678,-0.185915,-0.475655,-0.158454,-0.471950,-0.145721,-0.452919,-0.143241,-0.442965,-0.196745,-0.413865,-0.210262,-0.338782,-0.243419,-0.242448,-0.282359,-0.122260,-0.297513,0.005199,-0.232360,0.106568,-0.120837,0.182620,0.013859,0.234204,0.138176,0.249574,0.228230,0.224700,0.234344,0.204467,0.172872,0.176325,0.099415,0.141928,-0.011519,0.075660,-0.129207,-0.012523,-0.212905,-0.112927,-0.247343,-0.200924,-0.196635,-0.265678,-0.122290
-0.381467,-0.323443,-0.381735,-0.324902,-0.382274,-0.322537,-0.367055,-0.342238,-0.327466,-0.365030,-0.263690,-0.381478,-0.176033,-0.373761,-0.087265,-0.333147,0.000048,-0.272465,0.084907,-0.180492,0.155239,-0.069252,0.204455,0.060199,0.217951,0.131355,0.221316,0.209553,0.224319,0.232339,0.221577,0.239649,0.219983,0.217747,0.195676,0.122662,0.146060,-0.018068,0.067796,-0.156637,-0.042110,-0.266573,-0.182913,-0.331826,-0.319985,-0.340276,-0.414971,-0.298579,-0.445817,-0.261544,-0.443720,-0.249800,-0.442965,-0.287061,-0.436641,-0.288877,-0.416238,-0.299498,-0.383631,-0.307052,-0.316035,-0.331355,-0.200047,-0.325662,-0.078438,-0.306234,0.031550,-0.252250,0.120776,-0.141368,0.201846,-0.012502,0.248247,0.098798,0.256773,0.117900,0.251805,0.133815,0.245088,0.183013,0.228019,0.128469,0.170073,0.003955,0.094822,-0.116143,0.008979,-0.185910,-0.084748,-0.211995
-0.374574,-0.357922,-0.368000,-0.353023,-0.366292,-0.357124,-0.362466,-0.367397,-0.302117,-0.384079,-0.207878,-0.397309,-0.085119,-0.367391,0.042971,-0.275465,0.150281,-0.153874,0.217612,0.008000,0.265031,0.132704,0.292417,0.214302,0.267523,0.215529,0.257418,0.240535,0.256654,0.237974,0.260797,0.197979,0.254701,0.162910,0.227941,0.039050,0.156400,-0.111408,0.041119,-0.241320,-0.113358,-0.322125,-0.263511,-0.338538,-0.383554,-0.313428,-0.436818,-0.289031,-0.441065,-0.253075,-0.429934,-0.255265,-0.422462,-0.293513,-0.397919,-0.301456,-0.343340,-0.321299,-0.249503,-0.356439,-0.105513,-0.365197,0.057714,-0.308168,0.200246,-0.202298,0.309725,-0.064578,0.352264,0.071894,0.363208,0.172670,0.333900,0.186148,0.313254,0.172872,0.302118,0.181426,0.278775,0.152615,0.245182,0.036437,0.174310,-0.107494,0.080565,-0.209445,-0.014782,-0.252933,-0.113927,-0.264770
0.149570,0.231417,0.128567,0.221983,0.108593,0.208906,0.084776,0.195494,0.029681,0.161953,-0.042763,0.137511,-0.129407,0.145342,-0.208195,0.179667,-0.246435,0.198687,-0.275276,0.238036,-0.307769,0.298820,-0.293241,0.312656,-0.249725,0.223188,-0.216048,0.218010,-0.191623,0.190089,-0.153150,0.180121,-0.101779,0.156458,-0.040055,0.146068,0.027204,0.145255,0.091799,0.162592,0.142576,0.187673,0.184848,0.228567,0.215469,0.226836,0.235506,0.287402,0.224011,0.252587,0.213747,0.203749,0.194854,0.196809,0.151054,0.170233,0.094011,0.142862,0.028131,0.125041,-0.048087,0.133261,-0.118906,0.146641,-0.174465,0.162877,-0.217848,0.181928,-0.244953,0.221750,-0.264064,0.277617,-0.248536,0.282541,-0.224407,0.227845,-0.196838,0.215826,-0.157017,0.210364,-0.096014,0.159146,-0.027385,0.130459,0.043901,0.131660,0.111950,0.162618,0.154551,0.186413
0.009338,0.316057,0.007280,0.315727,0.008132,0.318971,0.009087,0.321277,0.013552,0.330199,0.008396,0.324214,-0.008196,0.317317,-0.029133,0.301457,-0.060984,0.275615,-0.090443,0.247615,-0.119217,0.240198,-0.140463,0.227418,-0.152742,0.177266,-0.205434,0.218010,-0.277831,0.246419,-0.281690,0.245602,-0.249927,0.217747,-0.208794,0.182853,-0.161427,0.178591,-0.100208,0.198418,-0.018361,0.200745,0.051352,0.231930,0.107885,0.257033,0.148131,0.303333,0.150379,0.263888,0.142484,0.228335,0.124240,0.245193,0.091829,0.207972,0.046174,0.180248,-0.018922,0.165161,-0.095940,0.173257,-0.161858,0.161225,-0.211926,0.151640,-0.265816,0.181928,-0.300518,0.233279,-0.302698,0.323910,-0.261389,0.291571,-0.239052,0.227845,-0.205227,0.192009,-0.165441,0.213410,-0.141079,0.217426,-0.099567,0.217809,-0.055898,0.210378,-0.014782,0.213555,0.024204,0.207523
-0.082617,0.159317,-0.081959,0.156360,-0.080903,0.161739,-0.084945,0.157756,-0.103965,0.146072,-0.138119,0.140669,-0.183023,0.138972,-0.245408,0.147614,-0.314506,0.169845,-0.374805,0.148586,-0.412773,0.175046,-0.464533,0.279867,-0.417828,0.212983,-0.375286,0.178570,-0.353264,0.133746,-0.314366,0.111669,-0.266131,0.053224,-0.196388,-0.024493,-0.107162,-0.084740,-0.020204,-0.111031,0.068710,-0.119510,0.152108,-0.073440,0.200806,0.032203,0.208815,0.051741,0.195509,0.020941,0.163176,-0.031229,0.110567,-0.087058,0.041719,-0.100198,-0.035827,-0.087657,-0.108332,-0.050879,-0.174887,0.004021,-0.221529,0.067923,-0.258771,0.131981,-0.316177,0.184723,-0.325973,0.207346,-0.302698,0.215884,-0.257105,0.186148,-0.211850,0.117900,-0.169590,0.051803,-0.119118,0.003686,-0.061688,-0.037175,0.010835,-0.059297,0.076490,-0.052010,0.127798,0.001760,0.162336,0.104630
0.066802,0.131108,0.069071,0.128225,0.072061,0.127152,0.057254,0.110589,-0.011798,0.073057,-0.091601,0.055226,-0.155052,0.062546,-0.210528,0.096328,-0.262867,0.141004,-0.301347,0.190116,-0.334014,0.230418,-0.334900,0.247092,-0.316534,0.212983,-0.294608,0.218010,-0.277831,0.204168,-0.255547,0.180121,-0.242986,0.150006,-0.221199,0.102593,-0.195012,0.065264,-0.161545,0.029038,-0.100167,-0.008406,-0.021692,-0.039880,0.051660,-0.055038,0.106871,-0.043808,0.167006,0.012472,0.206853,0.083533,0.233576,0.129068,0.226225,0.119929,0.223850,0.121061,0.197549,0.069481,0.136115,0.016329,0.064871,-0.004962,-0.001154,-0.005665,-0.073969,0.019462,-0.131536,0.060366,-0.175423,0.120204,-0.199283,0.177117,-0.218123,0.201676,-0.234578,0.242271,-0.234915,0.271159,-0.224775,0.251164,-0.197237,0.220828,-0.161805,0.189974,-0.119729,0.135807,-0.065285,0.091430
0.025430,0.228289,0.025593,0.231352,0.026404,0.227775,0.027443,0.230082,0.029681,0.234967,-0.000910,0.197635,-0.054822,0.119876,-0.138436,0.064275,-0.237042,0.041645,-0.336900,0.046342,-0.424705,0.061038,-0.485369,0.145451,-0.516963,0.225734,-0.530272,0.285609,-0.532144,0.277413,-0.530050,0.245602,-0.530025,0.127416,-0.496636,-0.037872,-0.430160,-0.151411,-0.348202,-0.143607,-0.234722,-0.145656,-0.092223,-0.120423,0.010098,-0.044978,0.094737,0.035809,0.152761,0.167834,0.160870,0.181889,0.151574,0.203261,0.135108,0.151364,0.105399,0.030718,0.044602,-0.035452,-0.057660,-0.109814,-0.157082,-0.118655,-0.237692,-0.089929,-0.328166,-0.022552,-0.404683,0.060366,-0.482240,0.132550,-0.522624,0.234344,-0.527751,0.235704,-0.521787,0.218466,-0.502279,0.198205,-0.467260,0.128469,-0.401050,-0.014119,-0.300300,-0.127806,-0.196962,-0.137649,-0.084748,-0.109090
0.062215,0.200067,0.062209,0.200100,0.062937,0.205768,0.061843,0.208074,0.059629,0.200037,0.043276,0.181818,0.010447,0.126232,-0.047733,0.070685,-0.126713,0.041645,-0.216042,0.046342,-0.298218,0.087098,-0.355736,0.132336,-0.394118,0.151754,-0.468701,0.268706,-0.493351,0.353470,-0.479942,0.334882,-0.479098,0.275802,-0.456930,0.159447,-0.388814,0.045263,-0.305546,-0.049144,-0.218899,-0.119510,-0.092223,-0.113711,0.027201,-0.061750,0.121427,0.019891,0.178881,0.167834,0.190761,0.198284,0.178908,0.219398,0.151054,0.185964,0.125903,0.127292,0.089319,0.063308,0.028461,0.010175,-0.025821,0.012532,-0.080787,0.016809,-0.148308,0.011052,-0.200972,0.025781,-0.252690,0.064657,-0.282799,0.116872,-0.310178,0.167636,-0.343593,0.226408,-0.359125,0.298511,-0.355678,0.291038,-0.324620,0.238902,-0.263636,0.149155,-0.208837,0.052696,-0.154784,0.007002
0.174849,-0.201182,0.165183,-0.196774,0.170232,-0.196754,0.181109,-0.194447,0.188665,-0.190434,0.175845,-0.185273,0.108352,-0.192238,0.024359,-0.195338,-0.046906,-0.198749,-0.104667,-0.190084,-0.157406,-0.183260,-0.189063,-0.172585,-0.195840,-0.118654,-0.188442,-0.120020,-0.172224,-0.122593,-0.131355,-0.138324,-0.069371,-0.169355,0.012056,-0.185026,0.104727,-0.191400,0.195791,-0.189199,0.277146,-0.191411,0.335989,-0.190891,0.379278,-0.192627,0.405413,-0.180756,0.383164,-0.165503,0.321793,-0.167839,0.240406,-0.206416,0.144223,-0.207110,0.043902,-0.199802,-0.047156,-0.189772,-0.124647,-0.177511,-0.180958,-0.159474,-0.214275,-0.137692,-0.239433,-0.123400,-0.233380,-0.118311,-0.207241,-0.129795,-0.154314,-0.124085,-0.092604,-0.104613,-0.024927,-0.104288,0.045091,-0.114858,0.112138,-0.110801,0.176439,-0.098451,0.227200,-0.081167,0.266405,-0.065263,0.296575,-0.056327
0.331174,-0.154163,0.329936,-0.149902,0.332344,-0.152725,0.337074,-0.153570,0.340740,-0.149168,0.347934,-0.140979,0.339121,-0.134908,0.301111,-0.137642,0.246520,-0.144251,0.184436,-0.148540,0.117062,-0.144169,0.044724,-0.133238,-0.021274,-0.093142,-0.086535,-0.091849,-0.137750,-0.083154,-0.166216,-0.087732,-0.168906,-0.088710,-0.131872,-0.101415,-0.058068,-0.104741,0.035797,-0.107766,0.129385,-0.112974,0.210046,-0.123772,0.281491,-0.132219,0.352019,-0.123426,0.406914,-0.103351,0.436733,-0.094069,0.445417,-0.106415,0.422131,-0.103350,0.367360,-0.100119,0.308138,-0.112612,0.231809,-0.119052,0.146011,-0.112823,0.062072,-0.101166,-0.016418,-0.092580,-0.089865,-0.086602,-0.148151,-0.083502,-0.180009,-0.069877,-0.188833,-0.057489,-0.171682,-0.040791,-0.131755,-0.038870,-0.074558,-0.034114,0.000221,-0.032193,0.068340,-0.028684,0.127798,-0.027739,0.183740,-0.027307
0.319681,-0.185514,0.320779,-0.178022,0.318640,-0.181022,0.314141,-0.178716,0.315390,-0.171385,0.320028,-0.166284,0.301822,-0.166758,0.254592,-0.176106,0.199578,-0.179517,0.158365,-0.183694,0.097962,-0.186524,0.023888,-0.179143,-0.044974,-0.123757,-0.103516,-0.117209,-0.148524,-0.102867,-0.177108,-0.099637,-0.185110,-0.101614,-0.156683,-0.104767,-0.096822,-0.111408,-0.006872,-0.117546,0.084534,-0.132583,0.162188,-0.147271,0.230145,-0.152355,0.293769,-0.145714,0.347539,-0.128771,0.386162,-0.118655,0.411252,-0.132223,0.415289,-0.125357,0.378749,-0.125043,0.326957,-0.124959,0.250943,-0.128277,0.165112,-0.127408,0.085489,-0.123640,0.017156,-0.123400,-0.048194,-0.118311,-0.104970,-0.117449,-0.143609,-0.093962,-0.176287,-0.075809,-0.192643,-0.067248,-0.184391,-0.063189,-0.156101,-0.052507,-0.105934,-0.059297,-0.049781,-0.063673,0.012941,-0.065263,0.074788,-0.066882
0.036923,-0.016233,0.034738,-0.015523,0.017268,-0.017501,-0.013846,-0.015194,-0.057875,-0.009475,-0.103228,-0.001727,-0.141061,0.008409,-0.177969,0.016201,-0.215913,0.025612,-0.244477,0.023983,-0.269580,0.021947,-0.290919,0.027409,-0.297135,0.036965,-0.305222,0.065898,-0.301541,0.074593,-0.281690,0.078935,-0.266131,0.082265,-0.243534,0.089214,-0.197604,0.105252,-0.129546,0.087660,-0.042110,0.063495,0.043799,0.040648,0.120121,0.022142,0.172399,0.003959,0.195509,-0.007310,0.213747,-0.009369,0.229018,-0.003194,0.210279,-0.005866,0.141848,-0.006668,0.054018,0.004668,-0.028953,0.022484,-0.099805,0.024195,-0.155722,0.016809,-0.220254,0.022257,-0.263478,0.025781,-0.273147,0.030697,-0.246399,0.035547,-0.216036,0.041984,-0.171682,0.057095,-0.095968,0.058389,-0.012329,0.051782,0.078770,0.046127,0.141657,0.035461,0.181259,0.025885,0.205134,0.028112
